when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2024-10-07 12,54.5,210.0,981.4,1004.3,22.9,25.6,620.0,1.58,4.124,35.1,47.3,28.8,39.0,55.0,207.25,185.0
2024-10-07 12,42.5,150.25,1007.7,1016.3,8.7,8.4,420.0,0.7,1.996,20.3,27.6,26.3,36.9,42.25,150.25,28.0
2024-10-07 12,43.25,180.25,1016.1,1022.5,6.4,6.1,280.0,0.43,2.177,19.6,29.7,24.0,33.3,44.5,180.0,140.0
2024-10-07 18,54.0,212.0,985.1,1006.9,21.8,24.1,620.0,1.35,3.892,33.6,44.9,30.0,40.2,52.5,209.75,224.0
2024-10-07 18,44.25,155.75,1004.7,1015.2,10.5,10.0,320.0,0.72,3.133,26.4,41.9,32.6,44.6,44.0,156.0,34.0
2024-10-07 18,48.5,147.5,1006.6,1012.0,5.3,5.2,170.0,0.55,3.067,21.0,38.2,24.5,35.5,48.5,146.5,74.0
2024-10-07 18,43.0,181.5,1017.5,1023.0,5.5,5.2,250.0,0.56,2.095,18.6,28.7,24.7,31.7,43.25,183.75,185.0
2024-10-08 00,53.75,214.25,988.2,1007.2,19.0,21.0,600.0,1.17,3.494,30.7,40.4,29.9,39.0,51.5,212.5,277.0
2024-10-08 00,49.75,149.5,1003.5,1010.8,7.3,7.6,170.0,0.9,4.463,26.8,54.6,26.4,34.5,49.5,150.0,45.0
2024-10-08 00,45.5,159.0,1004.0,1014.8,10.9,10.6,360.0,0.67,2.938,25.7,38.4,33.1,48.8,45.5,161.25,175.0
2024-10-08 06,53.75,217.25,990.5,1007.9,17.4,19.5,620.0,0.96,3.144,28.4,36.4,28.8,37.5,51.75,216.5,228.0
2024-10-08 06,50.75,151.75,999.7,1009.4,9.8,9.9,170.0,0.97,5.824,31.8,70.2,28.2,41.9,50.75,150.75,70.0
2024-10-08 06,46.75,164.0,1003.8,1014.1,10.3,10.6,450.0,0.63,2.365,22.6,30.3,33.3,46.2,46.5,167.25,250.0
2024-10-08 12,54.25,219.75,992.2,1007.7,15.5,17.3,610.0,0.73,2.842,25.9,32.7,27.8,36.7,51.5,220.0,306.0
2024-10-08 12,51.75,154.25,999.1,1011.4,12.2,11.7,200.0,1.11,5.85,33.6,69.5,31.4,44.4,51.75,153.25,69.0
2024-10-08 12,48.0,171.5,1004.9,1015.9,11.1,11.1,480.0,0.27,2.31,22.2,29.0,30.3,44.2,47.0,174.0,218.0
2024-10-08 12,54.25,145.75,1007.0,1014.1,7.2,7.8,680.0,0.28,1.144,11.9,13.2,21.7,31.0,54.0,138.25,489.0
2024-10-08 18,55.25,222.25,994.4,1008.3,13.9,14.7,530.0,0.78,2.77,24.6,31.5,26.2,35.8,53.0,223.25,259.0
2024-10-08 18,52.5,156.5,1000.6,1012.1,11.5,10.9,320.0,1.31,3.421,26.5,40.2,30.5,44.0,51.75,155.75,98.0
2024-10-08 18,50.5,177.5,1003.7,1014.3,10.6,10.8,490.0,0.26,2.199,20.9,26.6,29.1,42.2,46.5,179.25,463.0
2024-10-09 00,57.0,223.0,996.7,1007.8,11.2,11.9,510.0,0.98,2.332,20.9,26.0,26.3,34.1,55.5,226.0,249.0
2024-10-09 00,53.5,161.5,1001.0,1012.8,11.8,11.9,440.0,0.71,2.696,23.5,31.3,26.8,39.9,51.0,161.75,279.0
2024-10-09 00,49.25,183.75,1001.9,1015.8,13.9,13.9,460.0,0.57,3.018,26.9,37.2,27.8,35.3,46.25,185.75,366.0
2024-10-09 06,57.5,222.5,998.7,1009.8,11.1,11.7,560.0,0.86,2.087,19.2,23.1,20.4,37.1,58.25,223.0,88.0
2024-10-09 06,54.75,165.5,999.9,1013.2,13.3,13.7,500.0,0.52,2.732,24.1,31.2,27.1,35.8,52.5,165.75,251.0
2024-10-09 06,36.0,144.0,1002.6,1010.8,8.3,8.2,360.0,0.85,2.28,23.3,36.2,37.7,48.7,35.75,143.0,94.0
2024-10-09 06,48.25,189.5,1002.6,1016.6,14.0,14.5,540.0,0.36,2.686,25.5,33.6,26.7,34.5,44.5,186.5,476.0
2024-10-09 12,30.25,149.5,996.7,1009.5,12.8,13.5,510.0,1.38,2.655,30.8,49.2,34.3,47.7,30.0,150.5,100.0
2024-10-09 12,57.25,170.75,998.0,1013.2,15.2,15.9,520.0,0.87,3.06,26.2,34.0,26.3,35.1,53.0,169.25,482.0
2024-10-09 12,47.75,195.25,999.7,1015.6,15.9,16.3,510.0,0.6,3.201,29.1,40.4,28.8,38.0,43.5,193.5,492.0
2024-10-09 18,31.75,149.25,992.4,1009.3,16.9,17.1,470.0,1.98,3.645,37.0,64.6,37.9,43.2,32.5,150.75,164.0
2024-10-09 18,57.75,172.5,994.6,1013.7,19.1,20.5,550.0,0.95,3.721,30.9,41.1,27.8,39.5,53.5,171.5,477.0
2024-10-09 18,46.5,201.0,997.4,1015.8,18.5,18.7,500.0,0.99,3.748,33.1,48.2,30.5,40.9,44.75,195.5,470.0
2024-10-10 00,57.0,175.0,991.3,1014.0,22.6,24.3,550.0,0.86,4.415,35.5,49.1,31.4,45.0,59.75,172.75,333.0
2024-10-10 00,45.0,206.5,993.6,1015.6,22.0,22.4,510.0,0.79,4.401,38.1,58.1,32.6,48.6,43.75,210.75,365.0
2024-10-10 00,34.0,149.5,996.5,1011.9,15.4,16.9,620.0,1.01,2.725,31.3,45.5,37.0,48.9,37.25,146.5,452.0
2024-10-10 06,56.75,178.25,989.6,1013.6,24.0,26.3,600.0,0.66,4.386,36.0,48.9,35.7,49.9,60.0,173.25,464.0
2024-10-10 06,44.75,211.25,991.0,1016.0,25.0,25.2,470.0,1.2,5.359,43.1,71.0,37.1,52.2,45.75,211.0,113.0
2024-10-10 06,35.0,150.75,993.1,1011.7,18.7,19.6,550.0,1.12,3.558,36.7,57.9,36.7,48.6,39.25,150.5,473.0
2024-10-10 12,56.25,182.75,989.0,1012.9,23.9,27.6,690.0,0.35,4.006,34.6,45.0,35.2,51.4,55.25,175.0,497.0
2024-10-10 12,45.0,212.75,990.6,1014.9,24.3,24.5,480.0,1.21,5.108,41.8,67.4,39.1,54.3,45.25,215.75,237.0
2024-10-10 12,38.0,152.0,993.0,1015.9,22.9,23.2,480.0,1.3,4.824,42.6,73.1,38.7,51.5,38.25,154.0,177.0
2024-10-10 18,55.5,185.75,986.3,1011.4,25.2,30.8,750.0,0.46,4.11,36.1,46.5,37.2,52.3,53.5,179.0,489.0
2024-10-10 18,44.5,216.25,989.8,1015.5,25.6,26.3,520.0,1.05,5.057,42.6,67.3,37.0,53.8,45.5,213.0,279.0
2024-10-10 18,39.25,153.0,989.9,1016.8,26.9,27.2,470.0,1.44,5.797,47.6,85.5,42.3,62.9,41.75,155.5,349.0
2024-10-11 00,42.0,153.5,983.8,1019.3,35.5,34.6,360.0,2.24,9.616,59.9,134.1,46.8,77.1,43.75,156.0,282.0
2024-10-11 00,55.0,197.25,984.1,1006.2,22.1,27.9,760.0,1.45,3.672,33.1,41.8,30.3,41.4,57.5,191.0,475.0
2024-10-11 00,44.25,216.0,992.7,1012.3,19.6,20.3,550.0,0.66,3.688,34.2,49.3,37.0,52.1,44.75,221.25,420.0
2024-10-11 06,44.5,153.75,978.5,1019.8,41.3,39.4,290.0,3.0,13.584,67.9,180.9,50.2,72.7,46.0,156.0,243.0
2024-10-11 06,56.0,196.25,979.2,1005.9,26.7,34.2,780.0,1.28,4.385,38.1,49.4,34.8,48.5,57.25,193.5,218.0
2024-10-11 06,52.25,203.0,980.2,1003.3,23.2,27.0,660.0,1.93,4.094,36.0,48.3,37.4,50.7,51.5,205.0,161.0
2024-10-11 06,44.75,219.25,996.7,1011.1,14.3,15.4,620.0,0.25,2.488,25.5,33.0,30.6,41.4,41.75,214.75,494.0
2024-10-11 12,54.75,203.5,965.6,1002.3,36.6,39.2,550.0,3.72,7.127,51.7,81.4,40.6,54.4,54.5,207.5,259.0
2024-10-11 12,46.25,153.0,974.4,1020.7,46.2,44.3,240.0,3.22,18.441,75.3,238.2,48.4,72.1,47.5,152.0,158.0
2024-10-11 12,43.25,224.5,997.8,1011.2,13.4,14.8,640.0,0.43,2.314,24.6,31.5,29.8,39.5,46.25,225.25,339.0
2024-10-11 18,55.5,201.5,958.9,1001.5,42.5,46.4,580.0,4.21,8.004,56.9,90.6,44.2,65.3,58.5,206.75,461.0
2024-10-11 18,47.5,153.5,978.9,1020.5,41.5,40.2,290.0,2.4,13.879,68.0,175.7,43.8,64.2,49.0,155.75,236.0
2024-10-12 00,54.75,199.25,961.5,1000.0,38.6,45.1,670.0,2.81,6.725,52.1,76.9,42.5,63.6,55.5,196.25,208.0
2024-10-12 00,48.25,154.25,985.9,1020.4,34.5,33.7,310.0,1.73,10.883,59.6,136.1,45.4,68.9,51.0,156.25,338.0
2024-10-12 06,53.0,200.25,960.5,996.5,36.0,43.9,710.0,2.47,6.177,50.1,72.2,43.2,61.4,51.75,196.25,305.0
2024-10-12 06,48.75,155.75,988.4,1018.5,30.2,29.7,330.0,1.45,9.002,53.7,111.7,39.8,60.2,46.5,155.25,253.0
2024-10-12 12,52.0,202.75,961.3,993.5,32.2,40.2,730.0,2.11,5.502,46.4,65.2,39.5,56.4,49.75,201.25,271.0
2024-10-12 12,49.0,158.25,994.0,1018.6,24.7,24.4,370.0,1.1,6.584,45.1,81.4,38.1,52.3,48.0,158.5,113.0
2024-10-12 12,43.0,170.25,1009.7,1019.4,9.7,9.7,430.0,0.28,2.261,22.4,30.9,33.9,47.1,47.25,168.75,487.0
2024-10-12 18,52.25,205.75,962.5,992.2,29.7,38.1,760.0,1.8,5.008,43.4,59.1,37.4,52.2,50.5,207.5,229.0
2024-10-12 18,49.75,161.25,995.6,1016.9,21.3,21.1,370.0,0.78,5.704,40.6,69.8,37.8,52.2,50.5,165.5,314.0
2024-10-12 18,53.5,144.25,1001.0,1017.4,16.4,16.9,510.0,0.77,3.308,28.5,38.4,26.2,36.6,54.25,137.5,450.0
2024-10-12 18,42.25,173.0,1009.1,1018.5,9.4,9.1,420.0,0.24,2.168,21.7,30.1,30.1,42.1,46.5,172.0,479.0
2024-10-13 00,53.75,207.75,965.1,992.5,27.4,34.3,740.0,1.72,4.631,40.1,53.6,33.4,45.8,52.5,211.5,286.0
2024-10-13 00,50.5,163.25,997.7,1016.2,18.4,18.2,360.0,0.51,5.069,36.9,61.3,35.4,49.8,52.0,166.75,295.0
2024-10-13 00,53.25,145.25,999.1,1018.1,19.0,18.9,460.0,1.08,4.114,33.1,47.9,31.7,45.2,51.5,144.5,201.0
2024-10-13 00,42.0,175.25,1008.7,1018.2,9.5,9.2,400.0,0.31,2.311,22.7,32.2,30.0,43.3,46.0,172.75,488.0
2024-10-13 06,54.75,207.75,967.4,994.5,27.1,33.3,730.0,1.64,4.555,39.2,52.1,31.4,40.9,51.75,213.25,495.0
2024-10-13 06,51.25,165.0,998.9,1014.3,15.5,15.5,370.0,0.42,4.197,32.2,50.2,33.8,47.1,52.75,167.0,216.0
2024-10-13 06,51.5,147.75,999.9,1016.4,16.5,16.6,440.0,0.94,3.77,31.0,45.0,39.3,52.6,50.75,145.0,209.0
2024-10-13 06,42.0,177.5,1007.4,1017.4,10.0,9.6,380.0,0.36,2.533,24.0,35.3,28.1,39.3,43.25,173.5,356.0
2024-10-13 12,55.25,207.75,969.7,996.2,26.5,32.0,700.0,1.83,4.568,38.8,51.9,29.8,38.6,54.75,215.5,497.0
2024-10-13 12,52.25,166.25,1000.9,1014.0,13.1,13.4,430.0,0.48,3.124,26.5,36.9,31.9,43.0,51.25,172.0,411.0
2024-10-13 12,50.5,151.75,1002.0,1016.6,14.6,15.0,450.0,0.91,3.334,28.6,40.3,34.9,49.6,49.0,149.5,232.0
2024-10-13 12,40.75,182.0,1007.0,1017.5,10.5,10.1,380.0,0.46,2.664,25.3,38.1,26.1,38.0,38.0,182.0,306.0
2024-10-13 12,29.25,152.75,1007.4,1016.4,9.0,8.9,410.0,0.71,2.159,25.3,41.2,27.0,38.8,31.75,151.25,313.0
2024-10-13 18,55.25,208.25,973.1,998.5,25.4,30.7,700.0,1.72,4.38,37.5,49.8,26.6,37.6,56.25,215.5,467.0
2024-10-13 18,53.0,160.75,997.0,1015.3,18.3,20.5,660.0,1.27,3.099,28.5,36.2,27.7,39.2,54.75,167.75,498.0
2024-10-13 18,30.0,153.25,1005.5,1016.0,10.5,10.3,390.0,0.94,2.647,28.6,49.4,29.4,48.1,33.0,152.75,337.0
2024-10-13 18,39.75,186.0,1006.9,1017.3,10.4,10.1,370.0,0.47,2.732,25.8,39.9,26.7,40.2,37.5,186.0,250.0
2024-10-14 00,55.5,208.75,976.7,999.7,23.0,27.8,700.0,1.68,3.978,34.7,45.0,26.0,36.0,53.75,208.25,197.0
2024-10-14 00,52.75,161.25,993.9,1015.9,22.0,23.0,560.0,1.61,4.108,34.7,48.2,30.3,42.0,53.0,160.5,58.0
2024-10-14 00,30.5,154.0,1007.7,1017.7,9.9,9.7,400.0,0.76,2.436,26.9,44.8,32.7,47.3,33.0,154.5,282.0
2024-10-14 00,38.75,190.5,1007.9,1017.1,9.2,8.8,350.0,0.42,2.528,24.3,37.7,30.5,48.2,37.75,194.75,387.0
2024-10-14 06,55.75,209.25,979.7,1001.9,22.1,26.9,710.0,1.58,3.789,33.3,42.8,25.6,34.4,53.75,210.75,242.0
2024-10-14 06,52.0,162.75,995.3,1015.7,20.4,21.5,570.0,1.27,3.767,32.7,44.6,33.3,45.7,51.5,161.25,117.0
2024-10-14 06,33.25,157.75,1007.0,1018.1,11.2,10.6,320.0,0.91,3.309,30.3,56.3,41.0,61.4,33.75,157.25,72.0
2024-10-14 06,38.0,198.0,1008.7,1017.5,8.8,8.6,230.0,0.53,3.737,28.3,56.6,36.5,40.1,37.75,198.0,28.0
2024-10-14 12,56.0,209.75,983.6,1004.0,20.3,25.0,720.0,1.4,3.467,31.0,39.0,23.8,34.1,58.0,206.0,318.0
2024-10-14 12,50.75,165.0,998.1,1016.6,18.5,19.4,570.0,1.1,3.395,30.4,40.9,32.2,45.6,47.0,162.0,471.0
2024-10-14 12,33.5,159.5,1008.0,1019.9,11.9,11.2,280.0,0.99,4.017,32.9,67.9,42.1,60.1,33.0,158.25,129.0
2024-10-14 12,38.0,201.25,1009.1,1017.6,8.5,8.4,240.0,0.49,3.498,27.5,53.0,32.1,44.1,37.25,201.25,83.0
2024-10-14 18,56.0,210.25,987.4,1006.5,19.1,23.3,720.0,1.24,3.234,29.3,36.4,22.8,30.5,56.25,207.25,188.0
2024-10-14 18,54.0,170.0,1000.0,1015.0,15.0,16.7,670.0,0.46,2.489,23.6,28.7,28.5,39.3,54.25,163.5,424.0
2024-10-14 18,33.75,161.75,1008.1,1019.2,11.2,10.8,340.0,0.72,3.162,29.7,53.1,43.7,63.2,34.25,161.5,60.0
2024-10-14 18,37.75,205.25,1010.4,1018.6,8.2,8.2,240.0,0.38,3.401,27.0,51.9,29.0,40.8,36.75,205.0,113.0
2024-10-15 00,55.75,210.25,991.0,1008.6,17.6,20.7,680.0,1.22,3.048,27.6,34.4,22.9,31.3,56.0,202.25,500.0
