when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2023-10-21 18,57.75,146.5,958.9,1003.6,44.7,44.9,390.0,3.42,11.506,64.3,127.0,44.4,60.0,57.75,148.0,89.0
2023-10-22 06,44.5,202.0,997.3,1016.0,18.6,22.6,720.0,1.16,3.136,31.8,41.8,34.4,50.4,43.25,207.25,443.0
2023-10-22 12,45.0,199.75,995.5,1016.7,21.2,24.2,660.0,1.12,3.67,35.2,48.4,35.3,51.1,46.75,202.75,303.0
2023-10-22 18,57.75,144.5,981.4,1004.2,22.8,22.3,400.0,1.74,5.563,39.0,61.4,32.2,46.4,57.5,143.0,94.0
2023-10-22 18,58.0,170.5,993.2,1011.0,17.7,18.4,540.0,0.4,3.404,28.6,37.5,36.6,51.6,55.25,175.75,443.0
2023-10-22 18,44.5,197.25,995.2,1015.7,20.5,22.9,620.0,1.36,3.7,35.1,49.3,35.8,49.4,47.0,197.0,279.0
2023-10-23 00,57.5,146.5,985.8,1004.9,19.1,18.9,410.0,1.19,4.614,34.2,51.1,28.2,39.9,56.5,145.0,144.0
2023-10-23 00,43.75,195.75,994.1,1013.9,19.8,21.5,570.0,1.68,3.77,35.2,50.9,36.8,49.8,45.5,192.75,307.0
2023-10-23 06,57.5,148.5,989.4,1004.6,15.2,15.2,420.0,0.93,3.607,28.5,39.9,26.8,36.6,56.5,147.75,120.0
2023-10-23 06,42.75,194.25,995.9,1013.5,17.6,19.0,560.0,1.58,3.395,32.7,46.7,34.2,46.7,44.75,190.5,374.0
2023-10-23 12,40.25,199.25,993.1,1010.3,17.3,22.4,770.0,1.18,2.914,31.9,42.1,29.6,41.2,42.5,201.5,313.0
2023-10-23 18,41.0,198.25,989.7,1010.7,20.9,24.6,660.0,1.56,3.721,37.1,52.9,34.4,46.4,44.25,199.5,376.0
2023-10-24 00,41.75,197.5,989.4,1009.6,20.3,23.2,630.0,1.5,3.679,36.1,51.6,33.3,46.7,41.75,194.75,228.0
2023-10-24 00,51.5,164.5,996.5,1014.2,17.7,17.1,270.0,1.34,6.337,39.2,75.6,36.8,47.9,51.25,163.75,59.0
2023-10-24 06,43.0,197.25,990.7,1010.3,19.6,22.1,620.0,1.29,3.567,34.6,48.8,32.1,46.2,44.5,194.5,277.0
2023-10-24 06,51.75,167.0,998.0,1015.0,17.0,16.5,320.0,1.07,5.155,35.8,61.3,35.1,46.0,51.25,166.75,58.0
2023-10-24 12,43.25,195.75,991.2,1009.0,17.8,19.9,620.0,1.09,3.21,31.8,43.7,27.2,37.6,42.75,192.0,310.0
2023-10-24 12,52.25,169.75,1000.0,1016.5,16.5,16.0,390.0,0.98,4.093,31.9,48.3,32.1,45.5,51.25,168.0,164.0
2023-10-24 18,42.5,195.5,991.4,1007.5,16.1,18.8,640.0,1.18,2.941,30.1,40.6,28.8,39.7,44.5,197.0,253.0
2023-10-24 18,41.5,207.75,993.9,1009.6,15.7,18.4,650.0,1.73,2.836,29.7,39.9,38.1,55.6,40.75,210.0,206.0
2023-10-24 18,52.25,172.0,1001.3,1017.1,15.8,15.4,440.0,0.94,3.489,29.1,41.2,31.6,42.2,51.0,172.5,143.0
2023-10-24 18,49.5,231.75,1007.3,1023.8,16.5,16.0,450.0,0.68,3.545,30.2,43.5,28.7,41.8,49.0,228.75,225.0
2023-10-25 00,43.75,205.75,987.6,1009.2,21.6,23.9,590.0,2.3,4.051,37.5,54.7,33.2,49.2,44.5,206.0,86.0
2023-10-25 00,42.25,196.0,990.9,1006.1,15.2,18.9,700.0,1.33,2.694,28.7,37.4,27.8,38.3,40.75,194.0,236.0
2023-10-25 00,53.5,149.25,998.8,1015.5,16.7,16.0,340.0,1.09,4.694,33.7,54.5,29.1,36.0,53.0,147.25,144.0
2023-10-25 00,48.5,233.25,1002.7,1020.9,18.2,18.2,480.0,0.58,3.785,32.5,47.2,32.1,45.7,47.5,230.25,249.0
2023-10-25 06,45.75,203.0,987.1,1010.4,23.4,25.6,590.0,2.25,4.334,38.7,56.5,38.2,52.2,49.25,207.0,492.0
2023-10-25 06,54.75,152.0,989.8,1014.7,24.9,23.9,270.0,1.46,8.853,48.3,101.2,40.2,49.6,54.0,150.75,116.0
2023-10-25 12,55.25,154.25,987.6,1015.7,28.0,26.9,260.0,1.78,10.334,52.6,117.4,43.4,60.8,54.5,153.0,116.0
2023-10-25 12,47.25,199.25,988.2,1010.6,22.4,24.8,600.0,1.82,4.135,37.0,52.6,34.6,47.7,48.5,200.75,178.0
2023-10-25 12,41.75,198.5,991.6,1006.8,15.1,21.8,870.0,1.13,2.505,28.2,35.1,29.9,39.9,41.25,193.75,399.0
2023-10-25 12,46.5,235.75,1004.6,1019.9,15.3,16.1,610.0,0.56,2.638,26.2,33.9,25.5,36.3,47.5,229.5,487.0
2023-10-25 18,47.5,196.5,989.8,1010.9,21.1,24.1,650.0,1.32,3.704,34.5,46.9,31.0,41.0,50.75,201.25,500.0
2023-10-25 18,55.5,155.5,991.9,1015.3,23.4,22.3,270.0,1.71,8.241,46.0,93.3,39.4,54.1,54.5,154.25,137.0
2023-10-26 00,47.75,194.5,991.2,1010.9,19.6,22.9,670.0,1.05,3.413,32.4,43.0,27.8,39.5,44.5,192.0,409.0
2023-10-26 00,43.25,201.25,993.2,1008.3,15.1,22.8,930.0,0.89,2.455,27.5,33.4,25.1,33.8,39.25,202.75,462.0
2023-10-26 00,56.5,163.0,1000.1,1015.8,15.7,16.0,500.0,1.18,3.207,27.1,35.9,27.9,39.0,53.25,162.25,365.0
2023-10-26 06,47.75,193.0,992.5,1012.0,19.5,22.5,660.0,1.18,3.405,32.3,42.9,31.1,42.3,45.0,191.25,334.0
2023-10-26 06,38.75,151.0,996.2,1012.6,16.4,16.6,470.0,1.16,3.525,33.5,52.6,33.2,49.6,40.25,156.25,480.0
2023-10-26 12,47.25,193.0,993.5,1012.7,19.2,22.6,700.0,1.0,3.235,31.5,41.1,33.7,47.3,46.5,190.75,190.0
2023-10-26 12,38.75,151.25,994.8,1011.9,17.1,17.2,450.0,1.35,3.828,35.2,57.1,38.9,53.8,40.75,153.5,294.0
2023-10-26 18,39.5,153.0,991.7,1010.3,18.6,18.8,450.0,1.14,4.173,37.2,61.2,37.0,61.4,41.5,152.25,231.0
2023-10-26 18,46.25,193.5,994.4,1013.4,19.0,21.8,670.0,1.06,3.261,31.7,42.1,34.9,49.4,45.25,191.0,224.0
2023-10-27 00,39.75,155.25,992.5,1011.0,18.4,19.2,510.0,0.75,3.77,35.6,55.0,35.0,47.8,42.75,155.25,334.0
2023-10-27 00,48.0,197.25,996.2,1014.7,18.5,22.2,730.0,0.44,3.043,30.0,38.2,29.6,37.7,44.0,194.5,493.0
2023-10-27 00,40.5,167.0,998.8,1014.0,15.2,15.2,400.0,0.9,3.794,33.3,54.5,37.5,53.1,39.5,171.25,379.0
2023-10-27 06,40.25,157.0,992.7,1010.0,17.3,18.3,550.0,0.51,3.325,32.9,48.0,33.0,47.6,43.5,155.75,376.0
2023-10-27 06,48.75,196.25,999.6,1015.8,16.2,19.0,700.0,0.35,2.708,26.8,33.6,26.3,34.8,47.75,189.75,494.0
2023-10-27 12,40.75,159.75,994.9,1011.4,16.5,17.8,590.0,0.52,3.016,30.8,43.1,32.4,42.5,43.75,162.0,382.0
2023-10-27 18,41.75,162.5,996.2,1011.4,15.2,16.1,570.0,0.65,2.826,28.7,39.6,32.4,43.7,44.25,163.5,290.0
2023-10-28 12,57.75,180.0,993.2,1015.5,22.3,23.4,570.0,1.0,4.114,33.7,45.4,31.8,46.2,61.0,174.0,496.0
2023-10-28 12,48.25,207.5,1004.1,1020.2,16.1,15.7,390.0,1.15,4.022,32.4,50.3,34.4,46.7,49.25,210.5,246.0
2023-10-28 18,50.5,206.25,1004.3,1019.7,15.5,15.2,430.0,0.82,3.533,29.6,42.7,30.0,41.9,50.5,208.25,141.0
2023-10-29 06,57.75,181.5,992.8,1012.9,20.1,21.4,570.0,1.09,3.757,31.3,41.5,25.6,36.4,60.5,174.75,491.0
2023-10-29 18,46.5,192.25,995.3,1010.9,15.5,15.9,470.0,0.57,3.376,30.1,43.4,34.1,48.2,47.75,190.25,205.0
2023-10-30 00,46.25,194.25,995.6,1011.6,16.0,16.9,550.0,0.42,3.074,29.1,39.7,35.2,49.0,44.75,191.5,272.0
2023-10-30 06,47.0,197.5,995.2,1012.6,17.4,18.8,600.0,0.22,3.142,29.9,40.1,37.0,51.2,44.75,192.25,477.0
2023-10-30 12,47.25,198.5,994.2,1012.6,18.5,19.8,600.0,0.26,3.307,31.1,42.0,36.3,48.4,43.75,194.5,499.0
2023-10-30 18,47.0,198.0,994.2,1012.5,18.3,19.7,600.0,0.23,3.282,31.0,41.9,33.3,46.5,42.75,196.25,492.0
2023-10-31 00,46.25,197.75,993.3,1011.1,17.8,19.2,610.0,0.23,3.142,30.2,40.6,33.3,44.8,44.0,195.0,330.0
2023-10-31 06,45.0,202.5,993.6,1009.3,15.7,21.0,850.0,0.17,2.471,26.7,32.6,31.4,43.0,42.75,199.0,376.0
2023-10-31 12,45.5,204.5,992.0,1007.4,15.4,21.7,900.0,0.14,2.412,26.2,31.6,28.8,37.1,42.25,200.25,496.0
2023-10-31 12,53.25,170.25,997.8,1014.4,16.6,16.3,410.0,0.86,3.969,31.3,46.2,31.1,42.9,52.75,169.5,75.0
2023-10-31 18,46.75,205.5,990.8,1006.9,16.1,22.7,890.0,0.35,2.549,27.0,32.7,26.5,37.3,43.5,207.5,394.0
2023-10-31 18,52.5,172.5,997.8,1014.7,16.9,16.2,400.0,0.68,4.046,31.8,47.6,31.2,43.2,51.75,172.0,90.0
2023-11-01 00,48.0,205.5,989.0,1005.3,16.3,22.2,850.0,0.42,2.614,27.0,32.8,25.0,33.4,44.5,208.75,462.0
2023-11-01 00,52.5,174.25,998.7,1014.3,15.6,15.2,400.0,0.56,3.799,30.3,44.7,29.1,39.9,50.0,172.5,303.0
2023-11-01 06,48.75,204.75,988.8,1005.1,16.3,22.1,840.0,0.47,2.626,26.9,32.6,22.9,31.1,49.0,198.25,476.0
2023-11-01 06,52.25,149.0,998.4,1013.7,15.3,15.2,430.0,1.61,3.538,29.2,41.8,26.4,36.2,50.5,150.5,221.0
2023-11-01 12,49.75,203.75,988.0,1004.6,16.6,21.4,790.0,0.5,2.705,27.0,33.1,24.9,32.1,50.5,197.0,488.0
2023-11-01 12,53.5,150.75,997.5,1014.2,16.7,16.6,430.0,1.65,3.864,31.0,44.9,27.2,40.1,54.0,154.75,269.0
2023-11-01 18,50.0,203.0,988.3,1004.1,15.8,19.8,760.0,0.58,2.602,25.9,31.7,25.7,35.1,46.75,200.25,414.0
2023-11-01 18,55.25,152.75,996.4,1014.3,17.8,17.9,430.0,1.87,4.16,32.4,47.3,25.7,33.5,55.25,154.75,127.0
2023-11-02 00,35.25,192.0,992.5,1007.8,15.3,14.8,350.0,1.28,4.219,36.1,68.2,34.9,48.6,35.75,191.5,72.0
2023-11-02 00,57.0,154.0,996.5,1015.1,18.6,18.8,450.0,1.79,4.17,32.5,46.4,29.3,39.4,60.25,155.75,375.0
2023-11-02 06,35.25,194.75,993.2,1008.5,15.4,15.1,410.0,1.08,3.685,34.5,59.6,35.9,50.2,35.25,193.25,136.0
2023-11-02 06,49.0,229.25,993.7,1011.8,18.1,18.0,450.0,0.63,4.004,33.3,49.5,32.4,43.9,49.5,232.0,207.0
2023-11-02 12,50.25,230.25,991.3,1011.3,20.0,19.8,430.0,1.09,4.597,36.1,55.8,26.2,43.3,48.25,230.0,223.0
2023-11-02 12,36.5,199.0,992.3,1007.4,15.1,15.5,510.0,0.76,3.046,31.5,47.8,31.1,44.7,33.25,197.5,386.0
2023-11-02 18,38.25,203.5,991.6,1007.7,16.1,16.9,550.0,0.8,3.065,31.6,46.2,32.2,48.2,36.25,200.25,364.0
2023-11-02 18,51.25,231.0,993.4,1011.7,18.3,17.8,350.0,1.53,5.082,36.5,60.8,26.8,38.3,51.0,230.0,75.0
2023-11-03 00,40.5,210.5,988.5,1007.5,19.0,19.5,510.0,1.13,3.821,35.7,54.9,33.5,48.0,39.0,215.5,459.0
2023-11-03 06,42.5,212.25,984.2,1008.0,23.8,23.8,450.0,2.26,5.29,42.9,73.1,34.0,47.1,39.75,207.75,485.0
2023-11-03 12,42.75,213.0,982.5,1006.8,24.4,24.6,460.0,2.08,5.338,43.4,73.4,40.4,58.6,42.75,212.25,61.0
2023-11-03 18,46.0,218.0,985.0,1007.2,22.2,24.7,630.0,0.91,3.919,36.3,50.8,37.0,58.3,42.25,215.0,481.0
2023-11-04 00,47.25,220.0,981.6,1005.9,24.4,27.3,640.0,0.86,4.269,38.5,54.3,34.3,49.1,43.0,220.25,473.0
2023-11-04 00,45.5,198.0,994.9,1009.9,15.0,16.5,590.0,0.89,2.799,27.6,36.6,32.6,46.3,42.0,196.5,407.0
2023-11-04 06,48.5,222.0,980.1,1005.6,25.5,29.0,670.0,0.61,4.323,38.9,53.9,36.3,50.9,44.75,223.25,428.0
2023-11-04 06,45.0,200.25,995.3,1010.8,15.5,16.9,580.0,0.7,2.906,28.5,38.4,34.8,47.2,40.75,199.25,480.0
2023-11-04 12,50.25,225.5,977.9,1005.1,27.2,31.4,680.0,0.47,4.611,40.4,56.0,36.3,50.9,46.5,228.75,481.0
2023-11-04 12,44.0,203.25,995.2,1010.9,15.7,16.8,550.0,0.6,3.046,29.5,40.9,38.8,53.4,42.5,201.0,247.0
2023-11-04 18,52.0,226.5,977.0,1004.6,27.5,31.0,660.0,0.57,4.691,40.1,55.6,35.2,50.3,48.5,230.75,493.0
2023-11-04 18,57.75,144.5,993.3,1019.4,26.1,26.0,410.0,1.88,6.34,43.2,70.0,35.3,52.4,57.5,140.5,240.0
2023-11-05 00,54.0,227.25,978.2,1002.7,24.5,27.5,630.0,1.05,4.367,37.0,50.4,38.1,54.0,51.75,231.25,367.0
2023-11-05 00,58.0,168.5,1001.5,1016.8,15.3,16.3,570.0,0.46,2.867,25.1,31.5,30.3,43.2,60.5,171.5,326.0
2023-11-05 06,54.75,227.0,980.5,1002.5,22.1,23.9,570.0,1.36,4.187,34.8,47.8,36.9,52.9,52.0,231.0,405.0
2023-11-05 12,56.0,226.75,985.7,1002.8,17.0,18.9,590.0,1.28,3.197,28.0,36.0,22.8,38.0,52.25,230.75,492.0
2023-11-07 00,53.25,182.75,989.5,1009.8,20.3,22.1,580.0,1.93,3.812,32.8,44.4,38.3,55.7,50.5,181.75,313.0
2023-11-07 06,45.5,147.75,993.8,1014.7,21.0,22.8,600.0,1.47,3.807,35.3,49.8,35.6,55.6,44.25,149.0,170.0
2023-11-07 12,54.0,196.0,978.9,1004.1,25.3,30.3,720.0,0.85,4.204,36.9,48.5,39.8,63.8,51.25,192.75,376.0
2023-11-07 12,47.25,148.75,989.6,1016.7,27.0,28.7,550.0,2.07,5.212,43.2,66.2,38.6,51.4,45.75,154.25,453.0
2023-11-07 18,54.25,197.25,973.9,1002.7,28.7,34.2,710.0,1.09,4.816,40.9,55.4,40.9,61.6,51.0,196.5,365.0
2023-11-07 18,48.5,151.75,988.0,1016.2,28.2,29.5,520.0,2.33,5.673,44.9,70.7,34.7,51.2,50.75,155.25,355.0
2023-11-08 00,55.5,201.5,972.1,1001.0,28.9,34.9,720.0,1.35,4.847,40.9,54.9,37.7,55.8,51.25,202.0,474.0
2023-11-08 00,49.0,153.75,986.8,1016.6,29.7,29.9,430.0,3.06,6.948,49.0,85.9,38.1,54.2,49.0,152.5,91.0
2023-11-08 06,53.5,204.75,973.5,1001.2,27.7,37.8,850.0,1.03,4.452,40.0,51.7,39.3,54.4,53.5,199.75,331.0
2023-11-08 06,50.75,160.0,987.4,1014.7,27.3,30.0,590.0,1.55,5.086,42.0,61.3,43.3,64.2,49.0,156.5,317.0
2023-11-08 12,54.75,206.75,973.7,999.9,26.2,37.2,870.0,1.68,4.273,38.5,48.8,37.1,51.3,51.25,202.5,482.0
2023-11-08 12,52.0,164.75,984.3,1013.2,28.9,31.8,590.0,1.87,5.388,43.5,63.8,40.8,57.1,48.25,162.0,461.0
2023-11-08 18,50.25,215.0,972.6,1006.4,33.8,39.1,670.0,2.36,5.841,48.3,70.9,44.2,69.1,49.0,219.25,336.0
2023-11-08 18,54.5,208.25,975.5,1000.0,24.5,38.2,970.0,1.5,3.938,36.7,45.1,36.1,50.6,51.25,206.25,385.0
2023-11-08 18,53.25,170.5,982.2,1010.4,28.2,31.2,610.0,1.68,5.119,41.8,59.6,38.4,53.8,51.5,166.25,348.0
2023-11-09 00,55.0,216.5,965.6,1002.8,37.2,42.7,660.0,1.47,6.464,50.3,73.6,46.9,71.4,53.25,219.75,288.0
2023-11-09 00,53.75,177.25,982.4,1007.2,24.8,27.7,620.0,1.32,4.468,37.6,51.7,33.4,46.7,51.5,171.0,490.0
2023-11-09 06,56.75,216.0,959.1,1000.8,41.7,44.4,550.0,2.99,8.07,56.0,90.1,50.6,79.3,58.75,219.75,315.0
2023-11-09 06,53.5,181.75,983.7,1004.9,21.2,24.8,670.0,1.02,3.702,32.9,43.0,37.6,49.7,51.0,175.75,494.0
2023-11-09 06,37.25,168.5,1003.3,1021.4,18.1,17.2,240.0,1.31,7.15,43.9,110.2,37.0,49.0,37.0,168.75,36.0
2023-11-09 12,53.25,184.0,984.6,1003.9,19.3,21.6,600.0,1.03,3.603,31.6,42.0,38.5,56.7,50.0,179.5,476.0
2023-11-09 12,37.5,170.5,1005.2,1022.6,17.5,16.8,280.0,0.87,5.983,41.4,91.7,35.5,47.3,37.5,172.25,154.0
2023-11-09 18,53.0,191.75,985.9,1000.9,15.1,19.6,790.0,0.54,2.48,24.3,29.0,39.4,54.1,49.75,187.0,489.0
2023-11-09 18,37.5,172.5,1006.1,1022.9,16.8,16.1,320.0,0.7,5.032,38.7,77.1,41.1,56.1,37.75,172.0,52.0
2023-11-10 00,53.5,211.0,981.6,998.7,17.1,19.1,610.0,1.31,3.124,28.2,36.3,33.9,44.6,51.75,216.25,404.0
2023-11-10 00,57.75,168.5,999.7,1014.9,15.3,14.5,260.0,0.98,5.595,34.6,61.7,36.3,50.2,57.25,167.0,105.0
2023-11-10 00,49.25,145.0,1000.2,1021.6,21.4,23.5,610.0,0.84,3.845,34.5,47.4,31.5,44.2,45.5,148.5,493.0
2023-11-10 00,37.75,174.75,1008.9,1024.1,15.2,14.6,310.0,0.61,4.696,36.5,71.6,42.5,61.6,38.5,174.5,86.0
2023-11-10 06,55.0,215.0,976.8,997.7,20.9,22.6,540.0,2.01,4.185,34.4,47.7,31.7,42.6,55.25,217.5,161.0
2023-11-10 06,51.75,148.25,991.0,1019.6,28.6,29.7,530.0,2.01,5.608,43.7,66.6,35.5,49.1,51.25,148.25,56.0
2023-11-10 12,56.0,217.0,974.4,997.1,22.7,24.9,580.0,1.86,4.294,35.4,48.3,33.3,45.7,56.25,224.5,465.0
2023-11-10 12,54.75,155.0,991.2,1018.8,27.5,28.8,530.0,1.91,5.429,41.9,62.0,39.9,54.1,52.25,149.75,445.0
2023-11-10 18,57.75,217.0,971.7,994.5,22.8,25.1,580.0,1.88,4.323,35.1,47.7,38.0,51.1,58.0,221.0,238.0
2023-11-10 18,56.25,157.0,991.4,1016.8,25.4,27.7,600.0,1.35,4.613,37.6,51.8,33.9,48.9,59.75,155.25,403.0
2023-11-11 00,57.75,217.5,971.2,994.7,23.4,26.2,610.0,1.76,4.301,35.4,47.5,35.3,50.9,57.5,215.5,122.0
2023-11-11 00,57.5,158.5,996.3,1014.7,18.4,22.9,780.0,0.56,2.937,27.0,32.5,35.9,51.6,59.5,155.75,274.0
2023-11-11 06,50.75,157.5,988.7,1009.8,21.1,27.1,770.0,1.01,3.519,33.2,42.4,39.4,58.1,47.25,158.5,396.0
2023-11-11 12,53.25,159.75,977.1,1008.7,31.5,37.0,690.0,1.54,5.369,44.6,62.5,40.5,61.3,52.25,163.0,245.0
2023-11-11 18,57.0,162.5,967.2,1005.5,38.3,42.9,640.0,1.13,6.705,50.7,74.6,41.2,58.0,55.5,155.0,492.0
2023-11-12 06,57.5,212.0,994.7,1011.4,16.7,19.0,650.0,0.55,2.924,26.1,32.4,34.4,49.7,54.0,208.75,439.0
2023-11-12 18,51.75,228.75,995.4,1013.1,17.7,17.5,370.0,1.81,4.719,35.0,56.1,34.1,50.2,51.5,231.25,175.0
2023-11-12 18,36.25,147.75,996.3,1013.4,17.1,16.5,320.0,1.86,5.148,39.7,81.3,40.8,53.2,35.5,147.25,95.0
2023-11-13 00,37.75,151.0,991.4,1012.2,20.8,19.4,270.0,2.68,7.194,46.0,109.7,43.3,67.5,37.75,150.25,66.0
2023-11-13 00,52.25,229.25,996.5,1013.1,16.6,16.5,420.0,1.93,3.928,31.5,46.4,28.4,37.2,51.75,230.0,76.0
2023-11-13 06,40.0,155.5,989.7,1009.6,20.0,19.8,420.0,1.87,4.723,39.6,68.6,36.4,60.8,39.0,156.5,140.0
2023-11-13 12,43.25,159.5,985.1,1008.7,23.6,23.8,440.0,1.6,5.411,43.0,73.7,35.6,47.4,42.5,160.0,93.0
2023-11-13 18,46.75,163.25,977.5,1006.5,29.0,28.7,380.0,2.53,7.549,50.6,96.7,41.4,53.5,46.5,163.5,34.0
2023-11-14 00,49.75,165.0,968.6,1005.2,36.5,35.4,320.0,3.62,11.06,60.5,135.2,40.9,59.2,49.5,165.5,45.0
2023-11-14 00,37.75,228.0,999.8,1015.8,16.0,19.8,770.0,0.4,2.567,29.8,39.1,30.0,43.6,42.0,226.25,496.0
2023-11-14 06,51.0,166.25,963.2,1004.1,40.9,40.2,350.0,4.17,11.491,63.7,138.0,44.1,60.3,50.25,165.75,91.0
2023-11-14 06,38.0,228.5,998.6,1017.6,19.0,21.7,680.0,0.6,3.198,34.4,48.5,36.8,54.8,41.0,224.25,494.0
2023-11-14 12,52.5,169.25,964.4,1004.1,39.7,40.8,460.0,3.28,8.861,58.1,104.2,42.3,62.7,50.75,168.75,198.0
2023-11-14 12,38.0,228.0,997.3,1017.3,20.0,21.6,600.0,0.82,3.597,36.5,54.5,38.5,56.8,40.25,227.5,254.0
2023-11-14 18,53.75,172.75,966.7,1003.4,36.7,39.4,560.0,2.31,7.037,51.8,81.4,43.9,64.8,52.0,172.5,195.0
2023-11-14 18,37.75,227.0,1000.4,1018.1,17.8,18.6,540.0,0.9,3.452,34.6,52.6,42.8,63.6,38.5,225.75,138.0
2023-11-15 00,55.25,176.0,965.4,1002.2,36.7,40.1,580.0,1.73,6.91,51.1,78.5,43.8,63.7,51.75,175.0,395.0
2023-11-15 06,56.25,179.5,963.9,1001.6,37.7,40.5,570.0,1.79,7.102,51.6,79.7,45.1,67.8,53.25,179.25,334.0
2023-11-15 12,57.0,184.0,966.6,1000.8,34.2,37.2,590.0,1.26,6.311,47.5,70.2,43.9,64.7,54.25,187.75,386.0
2023-11-15 18,34.0,228.25,998.5,1013.6,15.2,17.2,630.0,1.17,2.723,31.4,45.4,35.8,48.1,34.0,224.5,346.0
2023-11-17 06,35.0,171.25,1006.5,1025.6,19.1,18.1,180.0,1.36,10.077,48.8,164.0,46.4,68.6,35.0,170.75,46.0
2023-11-18 12,49.25,144.0,973.5,998.9,25.4,27.0,520.0,2.34,5.189,41.8,63.9,39.1,53.2,49.0,141.25,202.0
2023-11-18 12,37.75,198.0,999.6,1017.5,17.9,18.5,520.0,1.22,3.553,35.0,54.2,37.6,53.1,35.5,194.0,436.0
2023-11-18 18,48.75,145.25,973.4,995.2,21.9,24.3,570.0,2.15,4.26,37.0,52.9,37.8,52.6,48.25,141.75,264.0
2023-11-18 18,43.5,153.75,978.8,997.4,18.6,23.3,700.0,2.25,3.335,33.6,45.2,39.6,54.0,41.0,153.75,278.0
2023-11-18 18,39.5,200.75,994.4,1017.2,22.8,23.8,530.0,1.34,4.486,41.0,65.8,36.4,63.4,35.5,198.75,478.0
2023-11-19 00,46.5,157.0,966.8,994.9,28.1,33.8,670.0,3.07,5.046,44.5,64.9,45.4,67.2,43.75,161.5,467.0
2023-11-19 00,48.0,147.5,976.3,993.6,17.4,21.4,690.0,1.8,3.1,30.1,38.9,34.3,50.6,45.25,147.0,308.0
2023-11-19 00,41.0,203.0,987.6,1015.4,27.9,29.2,540.0,1.42,5.401,46.4,76.8,38.1,59.8,42.25,207.5,399.0
2023-11-19 00,50.75,229.5,991.0,1008.4,17.4,17.9,430.0,1.02,4.169,33.5,50.2,37.5,51.2,49.0,228.0,222.0
2023-11-19 06,49.25,159.75,954.1,990.9,36.8,43.8,670.0,3.36,6.535,53.0,80.5,49.5,79.9,48.25,160.25,117.0
2023-11-19 06,42.25,204.5,982.2,1016.0,33.8,34.9,520.0,2.25,6.716,53.1,93.2,41.6,60.2,44.25,208.5,393.0
2023-11-19 06,52.5,230.25,991.7,1010.2,18.5,18.6,470.0,1.53,3.958,32.5,46.6,39.6,55.9,51.75,229.5,98.0
2023-11-19 12,52.0,162.5,944.3,989.3,44.9,54.4,700.0,2.59,7.767,59.7,92.0,47.8,70.9,49.0,161.75,338.0
2023-11-19 12,42.75,205.75,975.8,1014.9,39.2,39.7,470.0,3.49,8.442,59.9,116.1,47.4,71.6,42.75,205.0,61.0
2023-11-19 12,57.75,236.0,993.5,1009.7,16.2,19.1,670.0,1.0,2.846,25.6,31.4,9.8,25.8,60.0,230.75,392.0
2023-11-19 18,52.5,165.25,939.6,988.4,48.8,58.6,700.0,2.66,8.366,62.9,98.4,51.1,74.7,49.75,164.0,318.0
2023-11-19 18,43.75,208.0,972.3,1014.0,41.7,42.5,470.0,3.85,9.039,62.3,122.0,51.2,72.5,43.5,207.0,85.0
2023-11-19 18,58.0,235.5,995.6,1013.0,17.4,17.6,400.0,1.22,4.412,32.8,48.6,13.7,36.0,53.75,235.75,473.0
2023-11-20 00,54.0,168.75,941.2,988.6,47.4,57.2,710.0,2.89,8.057,60.8,92.9,49.7,71.9,51.0,168.25,335.0
2023-11-20 00,46.0,210.75,969.9,1013.1,43.2,45.5,540.0,2.32,8.431,61.2,109.4,47.0,70.1,47.25,208.75,206.0
2023-11-20 06,55.25,169.25,942.8,988.3,45.6,54.7,700.0,2.56,7.815,58.8,88.8,41.6,56.5,53.0,175.0,450.0
2023-11-20 06,48.0,212.0,966.2,1012.5,46.3,48.8,540.0,2.55,9.033,63.4,113.4,48.4,69.5,48.75,210.0,170.0
2023-11-20 12,56.0,170.75,947.6,989.1,41.4,49.7,700.0,2.16,7.102,54.5,80.0,39.3,54.2,56.75,178.75,499.0
2023-11-20 12,49.25,213.75,965.8,1010.2,44.4,49.2,610.0,2.51,8.068,60.2,99.4,45.0,67.1,48.0,217.5,309.0
2023-11-20 18,57.5,172.5,951.9,989.4,37.5,44.6,700.0,1.89,6.378,49.7,70.6,37.7,51.6,59.0,179.5,442.0
2023-11-20 18,51.75,216.0,964.4,1011.7,47.3,56.1,720.0,1.6,7.793,60.4,92.6,47.9,66.1,55.5,213.5,448.0
2023-11-20 18,44.75,162.75,979.7,996.3,16.5,17.5,520.0,1.13,3.365,31.3,44.6,36.4,46.6,40.5,164.5,494.0
2023-11-21 00,53.75,217.0,962.4,1011.3,48.8,55.7,680.0,1.18,8.185,60.9,94.7,44.3,63.6,51.5,222.5,447.0
2023-11-21 00,46.0,167.75,966.9,993.3,26.4,27.0,460.0,2.38,5.864,45.2,76.1,41.6,57.4,45.25,166.0,160.0
2023-11-21 06,46.5,171.0,957.8,991.5,33.7,34.8,490.0,2.71,7.095,52.5,91.3,53.0,71.9,45.75,170.25,101.0
