when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_lat,wind_lon,wind_dist_km
2022-10-17 00,41.0,195.0,988.6,1008.5,19.8,19.7,430.0,1.01,4.582,38.7,65.2,36.9,54.3,39.25,199.25,410.0
2022-10-17 00,56.5,147.0,995.4,1012.9,17.6,17.9,500.0,0.71,3.586,29.6,40.1,37.8,52.2,53.75,141.0,489.0
2022-10-17 00,43.5,223.5,1001.7,1012.0,10.4,9.9,350.0,0.68,2.819,25.1,38.2,34.5,47.4,43.0,222.75,82.0
2022-10-17 06,42.0,198.75,986.5,1008.2,21.7,21.8,450.0,1.16,4.853,40.5,67.7,40.2,57.7,38.25,195.75,489.0
2022-10-17 06,56.75,147.25,992.0,1008.8,16.8,18.2,580.0,0.97,3.142,27.4,35.1,31.7,45.4,53.75,143.5,409.0
2022-10-17 06,44.0,225.0,1004.1,1013.8,9.8,9.5,340.0,0.48,2.783,24.6,37.4,29.6,42.0,43.25,224.25,103.0
2022-10-17 12,43.5,202.25,981.9,1006.9,25.0,25.3,470.0,1.31,5.391,43.7,73.1,38.9,58.6,39.5,202.5,445.0
2022-10-17 12,55.5,147.0,988.7,1006.3,17.6,21.1,690.0,1.13,3.059,27.8,34.6,32.8,46.8,54.25,145.75,160.0
2022-10-17 12,44.75,226.5,1006.0,1014.5,8.5,8.3,330.0,0.33,2.517,22.5,33.4,26.6,35.8,43.25,225.75,177.0
2022-10-17 18,45.25,205.75,976.2,1007.0,30.8,31.2,460.0,1.52,6.776,50.3,89.1,41.5,59.1,44.25,210.75,410.0
2022-10-17 18,55.0,155.25,980.4,1005.1,24.7,30.2,760.0,1.17,3.979,35.3,45.3,32.2,45.7,56.0,162.75,485.0
2022-10-17 18,40.25,150.75,1000.5,1009.1,8.6,8.6,370.0,0.58,2.321,22.7,33.5,33.5,50.0,38.25,149.75,238.0
2022-10-17 18,45.75,227.25,1009.7,1015.1,5.4,5.5,260.0,0.87,2.125,18.5,27.7,23.1,29.1,46.5,231.25,319.0
2022-10-18 00,47.0,208.0,968.6,1006.3,37.6,38.1,460.0,1.94,8.277,57.2,105.6,46.8,67.3,46.25,207.0,113.0
2022-10-18 00,56.5,155.5,970.0,1001.9,31.8,36.8,670.0,1.89,5.491,44.1,61.5,39.4,57.3,59.0,154.75,282.0
2022-10-18 00,29.0,157.75,1008.4,1014.9,6.5,6.3,290.0,0.22,2.159,22.9,41.6,26.7,34.5,29.0,159.75,195.0
2022-10-18 06,57.0,162.0,960.8,1000.9,40.1,45.5,660.0,1.56,6.896,52.2,76.7,41.1,61.3,60.5,160.0,406.0
2022-10-18 06,49.25,209.75,963.8,1006.6,42.8,43.4,450.0,2.17,9.638,62.2,118.7,47.3,71.0,47.5,210.25,198.0
2022-10-18 12,50.75,212.0,959.9,1007.6,47.7,48.8,470.0,2.09,10.393,65.8,125.2,52.1,80.8,49.75,210.5,154.0
2022-10-18 12,36.0,208.5,1007.6,1013.3,5.7,5.7,480.0,0.29,1.196,15.0,19.0,27.6,36.6,36.0,209.25,67.0
2022-10-18 18,53.0,213.75,960.7,1009.6,48.9,50.3,490.0,1.91,10.259,65.4,119.9,49.8,79.2,51.75,215.75,194.0
2022-10-18 18,35.75,208.75,1007.3,1015.6,8.3,8.6,540.0,0.64,1.597,19.5,25.5,28.8,39.1,35.5,209.0,36.0
2022-10-18 18,38.5,202.75,1008.6,1015.9,7.3,7.6,550.0,0.6,1.382,16.7,20.7,29.0,41.2,37.0,198.0,450.0
2022-10-19 00,55.25,214.5,964.3,1010.3,46.0,47.7,500.0,1.83,9.545,61.9,108.4,51.2,73.3,52.25,216.75,365.0
2022-10-19 00,37.75,211.25,1006.6,1015.4,8.8,9.1,540.0,0.6,1.688,19.8,25.7,26.7,40.3,37.5,211.75,52.0
2022-10-19 00,38.0,203.75,1006.7,1016.7,10.0,10.4,520.0,0.82,1.991,22.4,30.2,33.0,46.1,38.25,202.75,92.0
2022-10-19 06,56.5,215.75,969.3,1011.8,42.4,42.9,460.0,1.9,9.324,59.0,104.4,47.4,64.4,53.75,220.0,408.0
2022-10-19 06,37.25,204.5,1008.0,1019.6,11.6,11.9,520.0,0.88,2.297,25.3,35.4,37.7,50.9,37.5,203.5,93.0
2022-10-19 06,36.25,164.0,1010.2,1016.7,6.5,6.4,330.0,0.32,1.925,20.1,30.4,28.9,39.5,38.0,167.0,330.0
2022-10-19 06,31.75,144.25,1011.0,1016.6,5.6,5.4,480.0,0.23,1.135,15.4,20.1,29.8,40.1,33.0,139.5,467.0
2022-10-19 12,58.0,217.75,980.0,1011.8,31.9,31.4,420.0,1.73,7.475,48.8,82.3,40.2,57.3,56.5,218.5,173.0
2022-10-19 12,33.0,209.25,1007.6,1017.9,10.3,13.1,790.0,0.59,1.658,22.5,28.4,25.0,36.4,30.5,209.25,278.0
2022-10-19 12,37.0,167.0,1011.6,1018.5,6.8,6.6,270.0,0.35,2.437,22.4,37.8,30.8,48.7,35.75,168.0,165.0
2022-10-19 12,30.75,145.5,1012.4,1018.7,6.3,6.3,520.0,0.09,1.213,16.8,22.1,28.7,40.5,33.5,141.75,467.0
2022-10-19 18,34.25,209.75,1007.2,1020.2,13.0,14.9,690.0,1.01,2.162,26.7,35.8,27.9,43.5,33.75,210.25,72.0
2022-10-19 18,33.0,150.75,1009.8,1018.1,8.3,8.1,390.0,0.49,2.079,23.1,35.6,37.0,51.6,32.5,148.25,240.0
2022-10-19 18,37.75,170.75,1010.9,1019.0,8.1,7.9,250.0,0.45,3.15,26.0,48.0,34.0,47.4,39.75,174.75,412.0
2022-10-20 00,33.5,203.75,1005.3,1019.7,14.3,15.1,560.0,0.84,2.693,30.5,45.5,39.0,51.4,36.25,201.5,368.0
2022-10-20 00,33.5,153.25,1010.1,1019.4,9.3,8.8,290.0,0.87,3.035,27.6,51.3,41.8,60.1,33.25,152.25,97.0
2022-10-20 00,39.0,174.75,1010.1,1019.7,9.6,9.3,230.0,0.63,4.043,29.7,60.0,34.3,47.9,38.25,175.25,94.0
2022-10-20 06,33.0,203.5,1006.5,1021.0,14.6,15.3,570.0,0.63,2.685,30.8,46.0,39.4,49.1,37.25,202.0,492.0
2022-10-20 06,33.5,156.25,1008.8,1018.1,9.3,9.0,380.0,0.71,2.364,25.1,40.0,35.0,48.2,33.75,154.75,142.0
2022-10-20 06,40.25,178.75,1010.8,1020.2,9.4,9.0,230.0,0.69,3.915,28.8,56.6,33.4,44.5,39.5,179.25,94.0
2022-10-20 12,33.0,199.75,1007.3,1020.3,13.0,13.0,440.0,0.43,2.96,30.9,50.7,41.1,58.1,36.0,198.75,346.0
2022-10-20 12,37.0,164.0,1010.8,1019.5,8.6,8.2,350.0,0.55,2.345,23.4,36.4,31.0,45.0,35.0,159.25,482.0
2022-10-20 12,41.25,182.25,1013.7,1020.5,6.8,6.7,220.0,0.9,3.049,23.8,43.2,26.3,37.2,39.25,182.5,223.0
2022-10-20 18,32.25,198.25,1004.7,1020.5,15.8,15.5,400.0,0.75,3.877,36.6,67.8,35.0,48.8,32.75,195.25,287.0
2022-10-20 18,36.75,164.75,1009.9,1019.4,9.5,9.3,430.0,0.57,2.152,23.2,33.6,32.0,53.4,34.75,161.25,386.0
2022-10-21 00,31.0,197.25,1003.2,1018.8,15.6,15.5,430.0,0.78,3.601,36.0,65.2,33.2,47.7,34.25,198.0,368.0
2022-10-21 00,40.75,171.75,1008.7,1019.8,11.1,10.7,300.0,0.64,3.551,29.1,50.8,30.1,41.9,37.5,168.5,457.0
2022-10-21 06,57.75,146.5,1003.3,1011.1,7.9,8.1,430.0,0.14,1.882,16.9,20.8,22.5,37.4,55.5,141.25,407.0
2022-10-21 06,30.5,195.5,1003.6,1018.8,15.2,15.3,440.0,0.73,3.47,35.6,63.8,34.0,45.7,32.5,193.0,325.0
2022-10-21 06,42.25,174.75,1004.9,1018.7,13.7,13.4,290.0,0.63,4.621,34.2,64.1,33.0,45.2,42.75,174.25,69.0
2022-10-21 12,43.75,178.25,1002.3,1018.9,16.7,16.1,300.0,0.83,5.381,38.0,72.6,33.8,50.4,44.25,177.75,68.0
2022-10-21 12,29.25,193.75,1003.2,1017.4,14.1,14.5,480.0,0.64,3.014,33.6,57.6,30.5,41.0,32.25,196.0,397.0
2022-10-21 12,57.25,145.75,1004.7,1013.3,8.6,8.7,400.0,0.24,2.185,18.9,24.2,23.5,34.1,57.75,141.0,289.0
2022-10-21 18,45.5,182.25,1001.2,1018.7,17.5,17.0,330.0,0.83,5.158,37.6,67.5,31.3,42.1,42.0,180.25,421.0
2022-10-21 18,56.5,147.0,1004.7,1013.8,9.2,9.1,440.0,0.19,2.075,18.5,23.2,21.8,30.7,55.5,144.0,217.0
2022-10-21 18,53.75,168.75,1004.8,1011.7,6.9,7.8,630.0,0.19,1.236,12.7,14.3,22.9,31.4,49.75,165.75,490.0
2022-10-21 18,47.0,231.0,1008.9,1015.1,6.2,6.1,250.0,0.43,2.456,20.2,31.3,27.2,37.1,46.75,230.0,81.0
2022-10-21 18,46.5,145.0,1009.1,1016.6,7.6,7.6,390.0,0.88,1.958,18.9,25.2,24.7,31.0,46.25,145.25,34.0
2022-10-22 00,47.75,187.0,1000.2,1018.5,18.2,17.8,350.0,0.79,5.073,37.2,64.0,33.1,43.7,45.75,185.5,250.0
2022-10-22 00,46.25,234.5,1001.5,1011.0,9.5,9.0,200.0,0.74,4.502,29.0,58.2,30.4,43.0,45.5,232.75,159.0
2022-10-22 00,54.5,171.5,1004.0,1012.3,8.3,8.7,560.0,0.29,1.546,15.2,17.7,24.5,31.8,50.25,172.0,474.0
2022-10-22 00,29.75,193.75,1004.3,1017.0,12.7,13.1,520.0,0.75,2.523,30.0,47.4,29.0,41.2,28.25,196.5,315.0
2022-10-22 00,56.25,153.0,1005.2,1013.0,7.8,8.3,570.0,0.16,1.452,14.2,16.3,19.7,28.8,54.25,146.0,496.0
2022-10-22 00,47.0,149.0,1007.9,1016.4,8.5,8.6,420.0,1.0,2.059,19.9,26.3,24.9,35.6,46.75,149.25,34.0
2022-10-22 06,50.5,192.25,996.6,1018.0,21.4,20.8,330.0,0.99,6.289,41.8,76.1,34.8,49.4,50.0,190.5,136.0
2022-10-22 06,55.5,174.25,1004.2,1011.8,7.6,8.0,550.0,0.42,1.449,14.2,16.4,24.2,31.9,51.25,175.0,475.0
2022-10-22 06,56.5,155.0,1004.4,1011.7,7.3,7.9,560.0,0.35,1.405,13.7,15.7,17.8,25.5,58.0,153.0,206.0
2022-10-22 06,30.75,193.75,1005.8,1017.7,11.9,12.4,520.0,0.71,2.394,28.5,43.7,28.2,40.4,29.75,196.0,243.0
2022-10-22 06,47.75,153.5,1006.6,1014.7,8.1,8.5,480.0,0.92,1.773,17.9,22.3,27.1,35.4,47.0,156.75,259.0
2022-10-22 12,52.5,197.0,994.2,1017.5,23.4,22.8,350.0,1.17,6.508,43.1,76.6,36.8,51.5,50.5,195.75,239.0
2022-10-22 12,56.75,155.25,1004.9,1012.4,7.4,7.8,520.0,0.53,1.499,14.4,16.7,17.8,24.5,57.25,154.0,94.0
2022-10-22 12,49.25,160.25,1006.5,1015.8,9.3,9.2,400.0,0.68,2.293,21.0,28.3,30.0,43.2,48.75,163.25,226.0
2022-10-22 12,31.75,193.75,1007.1,1018.3,11.3,11.9,530.0,0.68,2.25,26.9,39.9,27.2,35.2,32.5,196.5,272.0
2022-10-22 18,54.0,202.0,992.3,1017.3,25.0,24.4,370.0,1.33,6.604,44.0,76.2,37.0,54.6,52.25,201.0,206.0
2022-10-22 18,46.0,146.0,1002.8,1013.9,11.0,11.4,480.0,0.92,2.37,23.1,30.7,29.0,36.4,46.5,145.5,68.0
2022-10-22 18,51.0,166.0,1004.5,1015.4,10.9,10.8,400.0,0.66,2.707,23.6,32.5,29.1,44.9,50.0,169.5,271.0
2022-10-22 18,56.75,155.5,1005.4,1011.4,6.0,6.4,540.0,0.55,1.181,11.7,13.2,17.1,24.7,57.0,154.5,67.0
2022-10-22 18,33.0,193.75,1008.5,1019.3,10.8,12.0,600.0,0.72,1.997,24.8,34.2,26.6,33.4,33.0,196.0,210.0
2022-10-23 00,55.0,206.25,986.4,1017.0,30.6,29.5,350.0,2.18,8.425,50.9,96.0,42.5,62.6,53.5,206.0,168.0
2022-10-23 00,46.25,148.5,1002.6,1014.1,11.5,11.7,480.0,0.96,2.436,23.5,31.5,26.3,35.7,46.75,148.25,59.0
2022-10-23 00,53.0,171.0,1004.0,1016.2,12.2,12.3,420.0,0.59,2.921,24.9,34.1,31.5,47.8,49.25,171.25,417.0
2022-10-23 00,57.75,149.5,1007.9,1013.3,5.5,5.2,330.0,0.43,1.567,13.9,17.3,21.1,27.8,57.5,142.0,447.0
2022-10-23 00,34.25,194.0,1008.5,1019.7,11.1,12.2,610.0,0.79,2.008,24.5,33.3,22.3,30.6,33.75,196.0,193.0
2022-10-23 06,55.25,212.25,984.1,1017.4,33.3,33.1,420.0,1.83,7.88,51.4,89.5,45.7,66.3,54.0,211.0,161.0
2022-10-23 06,46.5,150.75,1002.2,1012.7,10.4,10.9,490.0,1.19,2.215,21.8,28.5,23.3,32.7,48.75,155.0,405.0
2022-10-23 06,56.75,175.0,1003.5,1015.2,11.6,12.4,560.0,0.6,2.219,20.3,24.8,29.3,42.1,53.5,180.0,481.0
2022-10-23 06,58.0,149.0,1007.0,1013.0,6.0,5.7,280.0,0.57,2.037,16.6,22.4,19.7,27.6,55.75,142.5,467.0
2022-10-23 06,35.0,194.5,1010.6,1021.6,11.0,12.6,670.0,0.63,1.875,23.4,30.5,22.5,29.3,38.5,191.0,499.0
2022-10-23 12,55.5,217.5,981.6,1017.1,35.4,36.5,490.0,1.67,7.443,51.5,84.3,47.5,67.2,53.75,215.5,233.0
2022-10-23 12,57.75,179.0,1000.4,1016.4,16.0,16.0,450.0,1.05,3.556,28.6,39.2,32.6,47.7,55.75,185.75,467.0
2022-10-23 12,48.75,157.5,1004.1,1014.5,10.5,11.2,560.0,0.85,2.008,20.1,24.9,22.1,28.4,48.5,158.5,79.0
2022-10-23 12,37.0,146.25,1007.4,1013.5,6.0,7.2,680.0,0.48,1.053,14.0,16.3,27.1,39.7,38.0,150.0,349.0
2022-10-23 12,35.5,195.25,1011.2,1022.2,11.0,12.5,680.0,0.48,1.845,23.0,29.7,31.8,42.1,39.5,192.75,496.0
2022-10-23 18,55.75,221.25,980.2,1017.0,36.8,38.1,500.0,1.99,7.616,52.6,86.0,41.9,59.9,53.25,219.0,314.0
2022-10-23 18,51.25,162.5,1003.9,1015.2,11.2,12.0,530.0,0.96,2.259,21.5,27.0,24.1,33.8,50.75,162.5,56.0
2022-10-23 18,39.5,151.0,1004.4,1013.0,8.6,10.0,660.0,0.57,1.515,18.3,22.2,24.5,39.4,36.5,152.25,351.0
2022-10-23 18,35.5,196.0,1012.9,1023.4,10.5,12.2,710.0,0.37,1.717,21.8,27.6,34.4,45.1,38.75,192.25,491.0
2022-10-24 00,55.5,224.25,983.9,1016.3,32.4,33.8,520.0,2.11,6.504,47.4,73.6,40.0,55.2,53.0,220.0,392.0
2022-10-24 00,53.25,165.75,1004.5,1016.3,11.8,12.2,480.0,1.1,2.535,22.8,29.5,24.3,33.0,53.25,167.5,116.0
2022-10-24 00,39.75,153.25,1004.8,1014.8,10.0,11.8,690.0,0.49,1.705,20.3,24.9,27.9,36.3,39.5,157.5,365.0
2022-10-24 00,56.0,151.75,1006.3,1014.5,8.2,8.0,410.0,0.28,1.958,17.5,22.0,22.2,32.1,58.75,153.5,323.0
2022-10-24 00,35.5,196.25,1013.8,1023.5,9.7,11.3,700.0,0.33,1.62,20.7,26.0,33.5,46.6,38.5,192.25,487.0
2022-10-24 06,55.0,227.0,987.9,1016.3,28.4,29.7,520.0,2.19,5.713,43.2,65.1,35.2,51.1,51.0,224.75,470.0
2022-10-24 06,54.75,168.25,1003.4,1015.9,12.5,12.8,480.0,1.15,2.663,23.4,30.4,24.2,31.5,54.25,168.75,64.0
2022-10-24 06,42.5,157.25,1003.6,1014.8,11.2,13.0,690.0,0.39,1.89,21.3,26.1,32.8,44.7,42.25,160.5,268.0
2022-10-24 06,56.5,152.75,1005.5,1012.9,7.4,7.1,330.0,0.42,2.156,18.2,24.1,22.2,32.8,60.25,155.75,452.0
2022-10-24 06,35.25,196.25,1016.6,1025.2,8.5,9.9,710.0,0.25,1.4,18.5,22.6,29.7,39.1,39.0,193.25,495.0
2022-10-24 06,41.25,204.5,1019.2,1027.5,8.2,7.9,320.0,0.44,2.482,22.8,35.1,33.4,45.7,42.25,203.0,167.0
2022-10-24 12,54.75,229.25,994.8,1015.0,20.2,21.9,580.0,1.58,3.776,32.2,43.2,33.1,49.3,53.25,226.75,233.0
2022-10-24 12,55.75,170.25,1003.0,1015.6,12.5,13.4,550.0,0.85,2.439,22.2,27.5,28.7,38.5,52.0,174.25,492.0
2022-10-24 12,45.75,163.5,1003.2,1016.9,13.7,14.8,570.0,0.88,2.594,25.7,33.8,34.4,51.9,45.0,164.25,102.0
2022-10-24 12,56.75,154.25,1006.0,1012.4,6.4,6.0,260.0,0.52,2.314,18.2,25.8,20.7,28.7,55.75,153.25,127.0
2022-10-24 12,33.75,191.5,1018.0,1025.1,7.1,7.4,590.0,0.07,1.259,16.8,21.1,33.0,46.4,37.75,190.0,465.0
2022-10-24 18,55.5,233.75,999.7,1013.6,14.0,16.3,660.0,1.09,2.465,23.0,27.9,27.0,41.2,54.25,226.25,499.0
2022-10-24 18,56.75,172.5,1000.3,1014.2,14.0,16.1,670.0,0.68,2.405,22.4,26.8,29.8,42.0,53.25,177.25,493.0
2022-10-24 18,48.75,168.75,1002.1,1016.5,14.4,16.0,600.0,0.93,2.661,25.7,33.0,36.8,56.4,48.25,171.25,192.0
2022-10-24 18,33.5,190.0,1019.3,1026.2,6.9,7.0,510.0,0.09,1.37,17.6,23.2,34.7,46.1,36.75,189.5,364.0
2022-10-25 00,33.75,147.25,997.4,1018.4,21.0,19.8,290.0,2.45,6.844,46.9,115.0,46.5,80.2,33.5,147.5,36.0
2022-10-25 00,55.75,235.5,1002.1,1012.4,10.3,11.7,590.0,1.28,1.99,18.8,22.5,18.7,36.2,54.25,228.75,461.0
2022-10-25 06,55.5,224.75,1002.9,1018.4,15.5,17.1,620.0,0.71,2.753,25.1,31.2,31.0,43.3,51.75,220.75,493.0
2022-10-25 06,36.5,151.75,1004.9,1019.4,14.4,14.3,430.0,1.35,3.334,32.2,52.3,45.1,67.4,36.5,150.5,112.0
2022-10-25 12,55.5,226.75,1003.1,1017.5,14.4,15.3,560.0,0.68,2.724,24.4,30.8,29.9,41.9,51.75,222.75,493.0
2022-10-25 12,33.0,144.25,1007.4,1020.2,12.8,12.8,420.0,0.87,3.044,31.1,52.2,41.6,62.1,30.5,141.5,381.0
2022-10-25 12,36.75,153.5,1010.4,1021.8,11.4,11.9,530.0,0.52,2.253,25.2,35.1,34.1,48.5,38.5,154.25,205.0
2022-10-25 18,33.75,144.5,1004.6,1021.4,16.8,16.3,350.0,1.21,4.65,39.0,78.1,41.4,60.9,35.75,145.0,227.0
2022-10-25 18,54.75,228.5,1005.4,1016.4,10.9,11.7,560.0,0.57,2.081,19.6,23.8,29.5,41.2,50.5,226.5,491.0
2022-10-25 18,43.75,171.5,1018.9,1024.6,5.7,5.4,220.0,0.52,2.462,20.0,33.2,31.6,51.0,44.75,176.5,413.0
2022-10-26 00,34.0,145.0,1003.9,1023.6,19.7,18.5,270.0,1.76,6.845,45.6,114.2,48.3,78.9,34.0,144.25,69.0
2022-10-26 00,56.0,233.25,1005.4,1011.3,5.9,6.5,480.0,0.58,1.356,13.1,15.3,21.6,29.6,53.75,226.5,499.0
2022-10-26 06,37.0,147.5,1006.9,1023.7,16.8,16.5,400.0,0.56,4.132,36.5,64.1,41.2,65.6,36.75,146.25,115.0
2022-10-26 12,39.0,149.25,1006.7,1025.3,18.6,18.2,380.0,0.6,4.786,39.1,71.0,39.6,61.3,39.0,148.25,86.0
2022-10-26 18,40.75,150.75,1004.7,1024.1,19.4,19.1,380.0,0.65,5.038,39.9,72.0,36.9,54.7,39.5,149.5,175.0
2022-10-27 00,43.25,153.5,1003.6,1024.3,20.7,20.5,380.0,0.69,5.403,41.2,73.6,37.1,51.6,41.25,151.5,277.0
2022-10-27 06,44.75,155.25,1000.4,1022.3,21.9,21.7,360.0,1.03,6.034,43.2,80.0,38.9,47.7,44.0,154.0,130.0
2022-10-27 12,46.0,158.25,1000.2,1021.9,21.7,21.4,380.0,1.13,5.644,41.6,73.2,37.9,52.7,45.0,156.75,161.0
2022-10-27 12,55.5,161.75,1011.2,1016.9,5.7,6.0,390.0,0.59,1.527,14.2,17.3,21.8,29.2,54.25,154.25,499.0
2022-10-27 18,49.75,164.5,996.2,1019.0,22.8,23.7,530.0,1.45,4.467,37.4,54.6,37.6,51.0,46.5,161.25,434.0
2022-10-28 00,51.75,170.5,989.6,1015.9,26.3,27.7,560.0,1.68,4.938,40.3,58.7,36.3,51.6,50.0,167.5,287.0
2022-10-28 06,53.5,176.5,980.3,1010.9,30.6,32.1,540.0,2.15,5.952,45.4,69.1,35.6,50.4,51.0,173.5,345.0
2022-10-28 12,54.5,181.75,973.5,1007.2,33.6,35.3,530.0,2.39,6.655,48.8,76.3,42.4,60.3,52.5,180.0,251.0
2022-10-28 18,54.75,186.75,962.1,1004.2,42.1,42.5,450.0,3.61,9.447,59.7,108.0,48.1,70.3,53.25,187.5,174.0
2022-10-29 00,54.5,193.5,962.4,1001.6,39.1,40.9,510.0,2.17,8.025,55.3,92.0,53.8,77.8,53.0,194.5,179.0
2022-10-29 00,34.25,144.0,1013.7,1020.2,6.5,6.3,190.0,0.38,3.34,25.4,55.4,30.1,41.2,34.75,143.25,88.0
2022-10-29 00,35.0,167.75,1013.8,1019.1,5.3,6.0,680.0,0.16,0.876,12.3,14.2,23.0,33.8,38.0,167.5,334.0
2022-10-29 06,54.75,201.25,963.2,1000.7,37.5,41.3,590.0,1.48,7.0,52.0,80.0,48.9,72.5,52.75,197.25,344.0
2022-10-29 06,34.0,145.0,1010.8,1017.9,7.1,7.0,240.0,0.44,2.916,25.2,48.7,30.5,47.9,34.5,144.25,89.0
2022-10-29 06,35.75,168.75,1013.2,1018.8,5.6,6.3,640.0,0.23,0.988,13.4,15.8,23.4,33.1,38.5,169.5,313.0
2022-10-29 06,42.25,185.5,1013.8,1019.3,5.5,5.4,190.0,0.85,2.863,21.6,39.7,27.9,37.2,42.0,185.75,35.0
2022-10-29 12,55.25,207.75,964.5,1001.4,36.9,42.3,660.0,1.14,6.412,49.9,72.8,47.2,67.0,52.5,203.5,414.0
2022-10-29 12,35.0,147.25,1011.3,1018.6,7.2,7.3,420.0,0.52,1.735,20.0,28.2,26.1,42.9,35.0,142.5,433.0
2022-10-29 12,35.75,169.75,1013.5,1019.2,5.7,6.6,670.0,0.18,0.984,13.4,15.7,23.3,32.3,37.75,168.5,249.0
2022-10-29 12,45.5,144.0,1018.4,1024.6,6.3,6.0,310.0,0.48,1.94,18.0,25.4,25.7,35.8,44.5,146.25,209.0
2022-10-29 18,57.5,212.5,965.8,1000.6,34.8,41.0,700.0,0.9,5.858,46.5,64.8,43.0,62.4,53.5,209.75,477.0
2022-10-29 18,36.0,150.5,1008.4,1017.6,9.1,9.7,560.0,0.76,1.726,20.8,27.4,29.8,41.0,35.25,148.25,220.0
2022-10-29 18,36.0,170.5,1013.6,1019.0,5.3,6.0,660.0,0.13,0.911,12.5,14.5,24.7,31.8,39.5,173.0,447.0
2022-10-29 18,45.25,144.0,1016.9,1023.5,6.6,6.4,280.0,0.58,2.299,20.1,30.2,24.2,34.6,46.0,145.0,114.0
2022-10-30 00,57.0,213.0,967.3,1001.6,34.3,38.5,640.0,1.24,6.02,46.7,67.0,46.4,68.6,53.25,215.5,446.0
2022-10-30 00,36.75,152.0,1004.2,1018.2,14.0,14.1,460.0,1.62,3.065,30.7,47.8,31.1,44.3,37.25,152.0,56.0
2022-10-30 00,38.0,179.25,1015.0,1021.9,6.9,6.8,480.0,0.46,1.417,16.7,21.5,28.1,36.7,40.25,175.25,426.0
2022-10-30 06,58.0,219.5,968.6,1002.5,33.9,38.5,670.0,0.92,5.741,45.2,63.2,47.7,69.4,54.75,216.5,406.0
2022-10-30 06,37.0,154.0,1002.4,1017.0,14.6,15.8,580.0,1.05,2.731,29.7,42.4,34.2,48.0,40.25,155.0,372.0
2022-10-30 06,38.5,180.0,1015.9,1023.0,7.0,6.9,470.0,0.37,1.458,17.0,21.9,26.2,35.9,40.75,185.0,496.0
2022-10-30 12,38.25,156.25,999.6,1018.0,18.5,19.6,560.0,1.0,3.503,35.1,52.8,35.4,52.6,39.25,154.25,206.0
2022-10-30 18,39.75,158.25,994.5,1017.2,22.7,23.7,520.0,1.16,4.561,41.2,66.6,41.9,60.1,40.25,156.25,179.0
2022-10-31 00,40.75,160.25,990.4,1017.3,26.9,27.7,490.0,1.23,5.644,46.7,80.7,42.5,63.5,39.5,158.25,220.0
2022-10-31 06,41.75,162.25,987.2,1015.5,28.3,29.3,500.0,1.23,5.859,47.8,82.1,43.0,68.9,44.25,161.75,281.0
2022-10-31 12,42.25,164.25,986.7,1014.5,27.8,28.7,490.0,1.24,5.864,47.4,81.4,44.1,64.9,44.5,164.0,251.0
2022-10-31 12,58.0,172.5,1000.0,1021.8,21.7,21.2,440.0,0.81,4.829,35.9,53.1,39.4,60.5,60.0,172.25,223.0
2022-10-31 18,42.75,166.0,985.5,1013.0,27.5,28.0,470.0,1.3,5.962,47.2,82.0,43.9,64.2,44.25,164.25,218.0
2022-10-31 18,48.25,179.0,995.9,1011.2,15.3,16.7,540.0,1.17,3.086,28.5,38.6,30.3,41.0,48.25,185.75,500.0
2022-10-31 18,58.0,176.5,997.7,1018.7,21.1,21.2,490.0,0.88,4.326,33.8,47.6,37.1,56.2,61.75,176.75,417.0
2022-10-31 18,56.25,235.5,1000.4,1007.3,6.9,9.9,870.0,1.16,1.142,11.9,12.8,16.2,24.4,54.0,229.0,483.0
2022-11-01 00,42.0,167.0,986.2,1013.1,26.9,27.3,450.0,1.45,6.077,47.5,84.8,42.6,62.6,43.25,166.5,145.0
2022-11-01 00,50.25,183.5,993.9,1010.8,16.9,18.7,580.0,1.32,3.227,29.5,39.2,28.7,39.7,50.25,190.5,498.0
2022-11-01 06,41.5,168.25,986.5,1012.5,26.0,26.3,450.0,1.41,5.843,46.4,82.3,43.9,64.6,42.25,166.25,185.0
2022-11-01 06,52.25,187.5,991.4,1010.0,18.6,21.4,630.0,1.38,3.391,30.6,40.0,31.3,42.7,53.25,192.5,354.0
2022-11-01 06,55.0,225.0,1004.4,1014.8,10.4,15.9,980.0,0.46,1.626,16.8,18.5,25.7,34.6,51.75,220.0,490.0
2022-11-01 12,54.25,190.75,988.1,1008.7,20.7,23.9,640.0,1.44,3.73,32.7,42.9,33.9,49.3,54.75,194.5,248.0
2022-11-01 12,40.75,169.25,989.2,1012.6,23.3,23.7,460.0,1.29,5.161,43.0,73.8,43.5,59.2,40.0,166.25,267.0
2022-11-01 12,58.0,216.0,1004.4,1016.7,12.3,11.8,360.0,0.51,3.279,25.5,36.1,25.0,34.2,57.25,215.25,95.0
2022-11-01 12,49.75,231.75,1006.0,1011.6,5.5,7.1,700.0,0.46,1.011,11.2,12.4,25.9,37.7,46.75,226.75,498.0
2022-11-01 18,56.5,193.25,982.6,1007.9,25.3,27.9,580.0,1.83,4.813,38.5,53.9,36.4,52.8,58.25,196.0,255.0
2022-11-01 18,39.5,170.0,989.0,1011.5,22.5,23.2,490.0,1.27,4.741,41.7,69.6,42.3,59.9,40.0,167.75,200.0
