track,hf,onset,n,start,peak_when,peak_lat,peak_lon,min_p,peak_depth,peak_scale_km,peak_grad,peak_vg_kt,max_wind_kt,max_gust_kt,peak_wind_dist_km,pre_depth,pre_scale_km,pre_grad,pre_vg_kt,pre_p,pre_lat,deepen24,month,season
1011,0,,6,2022-01-19 18,2022-01-20 00,44.5,193.5,964.7,27.2,460.0,6.001,46.5,42.4,65.9,357.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1013,1,2022-01-21 12,15,2022-01-20 06,2022-01-22 06,42.0,179.25,967.6,30.6,480.0,6.513,50.8,54.9,77.2,251.0,17.1,420.0,4.099,37.0,983.6,36.5,-16.0,1,2021
1014,0,,3,2022-01-21 06,2022-01-21 06,50.25,199.25,967.2,20.8,1010.0,3.473,34.5,36.9,49.8,304.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1016,0,,4,2022-01-22 06,2022-01-22 18,35.75,174.75,988.1,10.9,260.0,3.965,31.3,42.7,61.0,60.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1018,0,,8,2022-01-22 18,2022-01-23 18,40.5,174.25,990.0,15.0,600.0,2.714,28.6,33.8,47.0,313.0,10.4,990.0,1.632,20.5,991.2,39.75,-1.2000000000000455,1,2021
1019,0,,6,2022-01-23 00,2022-01-24 00,57.0,150.5,1002.6,12.3,470.0,2.607,22.6,27.2,38.3,165.0,7.3,560.0,1.326,12.9,1005.4,57.75,-2.7999999999999545,1,2021
1025,0,,6,2022-01-24 12,2022-01-25 12,55.25,164.0,1001.8,10.2,310.0,3.067,23.8,30.5,40.1,58.0,5.6,470.0,1.25,12.4,1002.3,54.25,-0.5,1,2021
1026,0,,5,2022-01-24 12,2022-01-24 18,54.0,154.75,1003.0,9.7,690.0,1.636,16.5,26.5,36.6,426.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1027,0,,3,2022-01-24 18,2022-01-24 18,43.75,189.0,996.4,13.7,610.0,2.419,25.2,31.7,43.8,211.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1028,1,2022-01-25 18,19,2022-01-25 00,2022-01-26 12,47.25,170.0,954.8,48.7,590.0,8.955,65.1,55.7,84.4,380.0,47.5,390.0,11.954,71.1,960.4,41.25,-5.600000000000023,1,2021
1029,0,,3,2022-01-25 12,2022-01-26 00,48.75,205.5,997.9,18.0,630.0,3.17,29.9,30.2,41.0,362.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1030,0,,12,2022-01-25 18,2022-01-27 18,54.0,208.25,984.9,27.2,660.0,4.664,39.3,37.6,55.7,466.0,24.8,640.0,4.356,38.8,989.8,48.25,-4.899999999999977,1,2021
1031,0,,5,2022-01-25 18,2022-01-26 06,58.0,148.0,1005.0,12.9,260.0,4.818,31.1,28.6,40.9,164.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1032,1,2022-01-28 06,19,2022-01-26 06,2022-01-28 12,45.75,177.75,964.6,40.4,270.0,14.558,68.5,56.6,81.7,167.0,15.8,330.0,4.632,37.4,990.4,36.25,-25.799999999999955,1,2021
1033,0,,7,2022-01-26 12,2022-01-26 18,42.0,186.0,983.7,19.3,200.0,9.15,46.6,42.9,63.3,86.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1035,0,,5,2022-01-27 12,2022-01-28 00,43.25,204.75,991.5,18.1,330.0,5.349,39.1,37.2,48.8,306.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1036,0,,3,2022-01-29 00,2022-01-29 00,56.75,151.5,987.9,22.1,580.0,4.097,33.9,39.6,50.6,139.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1038,1,2022-01-30 00,11,2022-01-29 06,2022-01-30 06,44.0,190.5,964.2,41.5,420.0,9.872,63.6,50.1,74.4,213.0,19.4,300.0,6.197,45.6,989.5,30.75,-25.299999999999955,1,2021
1039,0,,3,2022-01-29 06,2022-01-29 18,45.75,182.75,991.2,8.9,190.0,4.938,30.4,33.3,43.3,81.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1040,0,,3,2022-01-29 06,2022-01-29 06,48.75,145.0,998.5,7.1,150.0,4.853,27.3,31.3,42.2,46.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1041,0,,3,2022-01-29 06,2022-01-29 18,37.25,176.25,991.7,9.9,560.0,1.975,22.8,32.5,45.3,344.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1042,0,,4,2022-01-29 18,2022-01-30 12,46.0,152.25,992.5,12.0,360.0,3.288,27.8,34.0,49.8,112.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1043,0,,5,2022-01-30 00,2022-01-30 06,37.0,176.75,987.1,16.9,340.0,4.811,38.5,41.0,60.8,259.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1044,0,,6,2022-01-30 00,2022-01-30 00,58.0,213.5,990.5,24.4,650.0,4.292,35.7,33.8,49.1,257.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1045,0,,14,2022-01-30 12,2022-02-01 12,52.0,167.0,961.8,29.1,370.0,7.861,50.1,51.4,67.7,122.0,17.7,270.0,6.28,41.2,980.9,41.5,-19.100000000000023,2,2021
1047,0,,6,2022-01-31 00,2022-01-31 18,50.0,160.5,969.3,24.4,590.0,4.65,39.5,34.5,51.3,390.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1048,0,,7,2022-01-31 06,2022-02-01 18,57.25,192.25,991.0,16.1,610.0,2.833,25.2,33.7,46.6,364.0,12.4,580.0,2.351,23.1,995.2,48.75,-4.2000000000000455,2,2021
1051,0,,3,2022-01-31 12,2022-01-31 12,38.25,193.75,996.4,13.4,590.0,2.511,27.5,33.4,45.8,255.0,nan,nan,nan,nan,nan,nan,nan,1,2021
1052,1,2022-02-01 12,28,2022-01-31 18,2022-02-02 06,49.75,184.25,947.1,42.5,440.0,9.889,62.6,56.7,86.9,222.0,31.5,360.0,8.604,55.7,963.5,42.0,-16.399999999999977,2,2021
1057,1,2022-02-03 12,13,2022-02-02 06,2022-02-04 00,45.75,190.5,959.5,36.8,350.0,10.308,60.8,54.9,78.5,222.0,16.0,340.0,4.529,37.3,985.1,36.0,-25.600000000000023,2,2021
1059,0,,6,2022-02-02 12,2022-02-03 00,49.75,199.0,977.8,16.7,570.0,3.228,29.5,36.4,55.9,493.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1061,0,,3,2022-02-03 00,2022-02-03 00,52.75,235.75,1013.5,13.2,150.0,7.852,36.5,20.2,33.1,456.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1064,0,,6,2022-02-04 12,2022-02-04 18,51.0,152.5,985.2,12.9,920.0,2.125,22.1,32.6,43.4,490.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1066,1,2022-02-06 06,15,2022-02-04 18,2022-02-06 06,40.25,173.25,969.0,29.7,420.0,7.137,52.5,52.5,80.8,170.0,13.1,370.0,3.448,32.0,991.5,35.0,-22.5,2,2021
1067,0,,6,2022-02-05 00,2022-02-06 00,53.75,208.0,976.3,26.3,550.0,5.196,41.1,40.5,57.0,354.0,11.8,650.0,2.035,21.9,993.1,44.5,-16.800000000000068,2,2021
1068,0,,8,2022-02-05 00,2022-02-05 18,42.75,196.75,985.2,21.1,310.0,6.626,44.4,42.4,60.9,306.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1070,0,,3,2022-02-06 00,2022-02-06 00,55.25,188.0,995.2,6.0,360.0,1.592,14.5,24.1,35.2,496.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1071,0,,6,2022-02-07 00,2022-02-07 18,45.25,169.5,986.5,13.5,590.0,2.566,25.8,28.1,43.3,284.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1074,0,,12,2022-02-08 00,2022-02-08 06,44.5,177.5,989.5,8.9,920.0,1.51,17.7,30.5,44.2,496.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1076,0,,4,2022-02-08 06,2022-02-08 06,51.5,146.25,1008.2,10.2,600.0,1.862,18.5,26.0,35.2,469.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1077,1,2022-02-08 12,5,2022-02-08 12,2022-02-08 12,41.5,192.0,972.1,29.7,460.0,6.552,50.5,45.0,64.9,104.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1079,0,,14,2022-02-09 18,2022-02-10 18,52.5,185.25,990.3,21.5,470.0,4.717,37.1,37.6,52.9,201.0,12.3,820.0,1.934,21.5,995.3,45.25,-5.0,2,2021
1081,0,,4,2022-02-10 12,2022-02-10 18,48.5,195.0,991.9,17.2,940.0,2.86,29.5,31.2,43.7,124.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1083,0,,4,2022-02-10 12,2022-02-11 06,32.25,150.0,990.2,21.7,440.0,4.954,44.5,46.8,63.3,73.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1085,1,2022-02-13 00,27,2022-02-11 12,2022-02-13 18,44.25,177.0,945.8,48.3,700.0,8.18,65.5,49.9,84.7,429.0,43.7,700.0,7.331,63.7,955.9,38.25,-10.100000000000023,2,2021
1087,0,,4,2022-02-11 12,2022-02-12 06,45.75,196.5,998.1,18.0,310.0,5.706,39.4,39.2,59.0,97.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1088,0,,4,2022-02-12 00,2022-02-12 00,57.5,193.5,995.4,20.0,620.0,3.574,30.6,29.8,41.2,265.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1090,0,,5,2022-02-12 12,2022-02-13 00,31.0,210.25,1010.6,8.3,230.0,3.398,28.2,30.9,40.5,110.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1092,0,,6,2022-02-13 00,2022-02-14 00,53.25,224.25,1007.2,15.2,650.0,2.66,25.0,26.8,37.2,499.0,11.7,470.0,2.536,23.1,1009.4,51.0,-2.199999999999932,2,2021
1093,1,2022-02-15 12,20,2022-02-14 00,2022-02-16 00,45.0,178.0,959.3,38.8,360.0,10.731,63.2,62.2,92.5,199.0,25.1,270.0,8.939,52.9,981.5,36.75,-22.200000000000045,2,2021
1094,0,,5,2022-02-15 06,2022-02-16 06,56.0,193.0,991.2,21.5,440.0,4.997,37.3,34.5,47.2,489.0,12.3,520.0,2.421,25.1,1001.0,41.25,-9.799999999999955,2,2021
1095,0,,6,2022-02-15 18,2022-02-16 12,39.25,148.25,994.0,16.5,370.0,4.41,36.6,37.9,57.2,120.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1096,0,,3,2022-02-17 06,2022-02-17 18,38.0,153.5,989.0,20.7,470.0,4.449,39.9,43.1,58.4,92.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1097,0,,11,2022-02-18 00,2022-02-19 12,51.5,168.75,976.9,31.4,660.0,5.484,45.4,41.6,56.8,481.0,22.0,770.0,3.622,36.1,985.2,44.5,-8.300000000000068,2,2021
1099,0,,11,2022-02-18 12,2022-02-19 06,33.25,200.25,1005.7,19.7,350.0,5.431,43.4,39.0,54.4,143.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1100,1,2022-02-20 00,9,2022-02-19 12,2022-02-21 00,54.25,179.75,977.0,31.0,760.0,5.044,43.0,48.5,66.7,486.0,20.8,470.0,4.51,38.5,991.4,43.25,-14.399999999999977,2,2021
1101,1,2022-02-21 06,18,2022-02-20 00,2022-02-21 06,45.0,151.25,951.6,46.1,640.0,8.156,63.4,50.8,77.9,274.0,26.4,450.0,5.979,47.0,983.4,41.75,-31.799999999999955,2,2021
1106,0,,4,2022-02-20 18,2022-02-21 12,40.5,197.75,1007.1,12.7,580.0,2.349,25.3,30.4,41.3,139.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1107,0,,5,2022-02-21 18,2022-02-22 00,36.75,200.25,1002.6,16.7,450.0,3.728,35.2,37.3,53.1,120.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1108,0,,5,2022-02-22 00,2022-02-22 18,52.75,163.25,956.8,28.1,700.0,4.925,42.0,47.7,74.3,179.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1110,0,,4,2022-02-23 06,2022-02-24 00,57.0,184.0,963.5,23.3,660.0,4.097,34.7,33.9,46.1,244.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1111,0,,7,2022-02-24 06,2022-02-25 18,57.0,197.0,969.5,23.0,690.0,3.912,33.7,38.2,60.9,475.0,19.1,430.0,4.541,36.0,977.5,49.25,-8.0,2,2021
1113,0,,4,2022-02-25 00,2022-02-25 00,53.5,180.5,973.5,10.4,1040.0,1.697,17.8,22.9,30.4,498.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1114,0,,3,2022-02-25 12,2022-02-25 12,53.25,162.5,978.0,10.1,1090.0,1.729,18.2,26.8,36.2,475.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1115,0,,10,2022-02-25 18,2022-02-27 00,55.5,219.0,985.4,19.9,560.0,3.903,32.7,37.5,55.1,378.0,15.1,650.0,2.575,25.3,995.0,49.0,-9.600000000000023,2,2021
1116,0,,4,2022-02-26 00,2022-02-26 00,55.25,154.25,984.3,10.5,960.0,1.687,17.3,25.5,34.6,473.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1118,0,,10,2022-02-26 06,2022-02-27 00,41.0,210.25,998.9,10.2,230.0,4.232,30.1,40.7,61.6,56.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1119,0,,8,2022-02-26 18,2022-02-28 06,50.75,155.0,986.3,9.0,570.0,1.826,18.2,35.0,51.0,497.0,8.6,690.0,1.515,15.9,989.7,50.75,-3.400000000000091,2,2021
1120,0,,5,2022-02-27 00,2022-02-28 00,42.75,208.5,984.4,24.5,410.0,5.936,45.1,42.5,67.2,359.0,10.1,480.0,2.136,22.4,997.7,41.25,-13.300000000000068,2,2021
1121,0,,7,2022-02-27 12,2022-02-27 12,51.25,196.75,993.4,6.7,230.0,2.731,20.7,23.3,30.1,139.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1122,0,,19,2022-02-27 12,2022-03-01 18,53.5,171.0,960.7,35.2,700.0,5.852,47.7,42.4,62.4,289.0,29.4,650.0,5.165,44.6,968.1,47.5,-7.399999999999977,3,2021
1123,0,,11,2022-02-28 06,2022-02-28 06,42.5,209.25,984.6,26.8,420.0,6.316,47.5,40.9,60.5,389.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1124,0,,3,2022-02-28 18,2022-02-28 18,55.0,225.0,1003.8,5.8,520.0,1.271,12.6,18.0,23.7,99.0,nan,nan,nan,nan,nan,nan,nan,2,2021
1126,0,,9,2022-03-01 18,2022-03-02 18,56.25,181.0,971.3,26.0,450.0,5.856,42.1,40.1,55.7,266.0,20.4,510.0,4.27,35.5,977.6,51.0,-6.300000000000068,3,2021
1127,0,,11,2022-03-01 18,2022-03-04 06,56.75,195.0,972.9,31.2,430.0,7.357,48.9,41.6,62.0,152.0,21.7,370.0,5.83,42.0,980.9,47.0,-8.0,3,2021
1129,0,,9,2022-03-03 06,2022-03-05 06,48.0,174.0,973.7,30.0,500.0,6.24,47.8,48.0,71.2,176.0,18.5,270.0,6.649,42.3,985.7,43.25,-12.0,3,2021
1131,0,,5,2022-03-03 12,2022-03-03 12,54.75,153.25,981.4,19.7,600.0,3.54,30.8,32.4,44.1,404.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1132,0,,3,2022-03-03 12,2022-03-03 12,54.0,218.0,1010.6,9.2,350.0,2.54,21.3,27.2,38.1,133.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1133,0,,10,2022-03-03 18,2022-03-04 12,31.75,209.25,1001.5,19.1,320.0,5.736,44.1,42.7,58.3,357.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1135,0,,4,2022-03-04 06,2022-03-04 06,58.0,172.5,977.4,21.5,540.0,4.193,33.7,41.2,61.7,199.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1136,0,,6,2022-03-04 06,2022-03-04 06,45.75,198.0,1003.4,8.2,360.0,2.251,20.9,32.9,44.1,306.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1138,0,,13,2022-03-05 00,2022-03-06 12,48.0,202.75,1000.2,19.4,430.0,4.56,36.5,36.9,50.9,306.0,10.2,470.0,2.189,22.2,1008.2,43.0,-8.0,3,2021
1139,0,,7,2022-03-05 12,2022-03-05 18,51.75,173.75,968.4,38.4,580.0,7.155,53.6,45.1,64.7,268.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1140,0,,7,2022-03-05 12,2022-03-05 12,40.25,186.0,1002.0,9.4,310.0,2.938,25.8,39.3,54.1,85.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1143,0,,4,2022-03-06 06,2022-03-06 18,42.5,148.5,979.4,23.6,520.0,4.76,41.4,43.5,62.5,154.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1144,0,,4,2022-03-06 12,2022-03-06 12,37.0,198.5,1007.9,7.5,440.0,1.722,19.5,34.6,48.1,493.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1145,0,,8,2022-03-06 18,2022-03-07 12,48.5,157.25,971.1,30.2,640.0,5.373,45.5,44.0,60.7,377.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1147,0,,6,2022-03-07 12,2022-03-08 18,42.25,205.5,1005.3,15.3,420.0,3.568,31.7,34.5,47.9,217.0,11.6,560.0,2.21,24.4,1009.8,39.0,-4.5,3,2021
1148,0,,3,2022-03-08 00,2022-03-08 06,45.0,171.5,981.5,20.6,790.0,3.413,34.5,41.1,57.2,473.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1152,0,,6,2022-03-09 00,2022-03-10 06,51.5,194.5,981.4,21.2,760.0,3.517,32.9,34.6,46.4,496.0,16.3,480.0,3.577,31.9,989.6,45.75,-8.200000000000045,3,2021
1155,0,,6,2022-03-09 06,2022-03-10 12,49.75,171.75,987.4,17.8,790.0,2.863,28.4,34.7,48.1,490.0,18.7,790.0,3.057,30.0,988.7,49.75,-1.3000000000000682,3,2021
1156,0,,8,2022-03-09 12,2022-03-09 18,31.25,171.75,1004.7,9.9,330.0,2.894,28.5,34.1,52.2,190.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1157,0,,4,2022-03-10 12,2022-03-10 12,51.5,195.75,978.4,23.4,690.0,4.03,36.1,36.5,47.4,396.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1158,0,,6,2022-03-10 18,2022-03-10 18,50.25,166.75,987.5,19.9,750.0,3.225,30.9,33.9,45.5,497.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1159,1,2022-03-12 00,20,2022-03-10 18,2022-03-12 18,44.75,196.0,957.4,46.2,410.0,11.266,68.4,62.1,90.0,162.0,26.1,360.0,7.035,50.6,985.3,36.5,-27.899999999999977,3,2021
1160,0,,4,2022-03-11 12,2022-03-11 12,53.5,194.75,985.5,16.8,840.0,2.716,26.4,32.2,43.0,225.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1161,0,,4,2022-03-11 12,2022-03-12 06,41.25,223.25,1004.1,16.6,390.0,4.151,35.0,32.6,48.2,223.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1163,0,,5,2022-03-12 06,2022-03-12 18,51.75,180.75,990.5,11.4,850.0,1.838,19.1,26.5,32.0,435.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1165,0,,5,2022-03-12 12,2022-03-13 00,46.25,228.5,988.7,23.2,370.0,6.222,44.1,41.0,59.6,204.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1166,0,,6,2022-03-12 12,2022-03-13 18,44.5,176.0,992.0,14.7,640.0,2.65,27.1,36.2,51.3,56.0,15.4,530.0,2.99,28.7,999.6,44.75,-7.600000000000023,3,2021
1168,0,,5,2022-03-14 00,2022-03-15 00,49.25,196.5,980.5,20.0,560.0,3.847,33.9,33.2,44.8,451.0,15.7,720.0,2.661,27.6,990.4,45.0,-9.899999999999977,3,2021
1170,0,,12,2022-03-14 00,2022-03-15 18,43.5,172.75,988.0,24.8,400.0,6.103,45.4,43.9,63.2,145.0,17.9,350.0,4.961,38.3,997.4,41.5,-9.399999999999977,3,2021
1171,0,,6,2022-03-15 06,2022-03-15 12,50.75,198.75,974.3,27.2,520.0,5.509,43.2,34.7,49.5,206.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1172,0,,6,2022-03-15 12,2022-03-15 18,40.75,151.75,999.3,16.3,410.0,3.946,34.4,32.9,46.3,168.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1175,0,,10,2022-03-16 18,2022-03-18 06,41.0,168.25,980.7,30.9,490.0,6.507,51.5,45.9,66.7,202.0,12.9,370.0,3.426,31.5,1000.6,36.25,-19.899999999999977,3,2021
1177,0,,14,2022-03-17 00,2022-03-19 00,55.0,213.75,974.3,31.9,530.0,6.39,47.2,42.7,60.3,153.0,21.4,580.0,4.008,34.2,984.9,53.25,-10.600000000000023,3,2021
1180,0,,3,2022-03-17 12,2022-03-17 18,55.25,202.0,989.9,15.5,650.0,2.873,26.2,32.6,45.4,424.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1181,1,2022-03-19 00,11,2022-03-17 18,2022-03-19 00,42.0,183.25,964.8,47.5,350.0,13.326,72.8,53.1,73.2,168.0,17.2,250.0,6.593,44.0,996.6,31.25,-31.800000000000068,3,2021
1182,0,,8,2022-03-19 06,2022-03-20 06,47.0,152.5,972.5,35.7,600.0,6.553,52.4,42.3,63.2,496.0,36.9,360.0,10.004,61.8,973.3,40.75,-0.7999999999999545,3,2021
1184,0,,4,2022-03-19 12,2022-03-20 00,48.25,204.5,984.4,22.0,540.0,4.407,37.6,35.3,48.6,158.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1185,0,,5,2022-03-20 12,2022-03-20 12,53.0,216.5,983.6,23.5,630.0,4.163,35.9,33.5,49.5,498.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1186,0,,11,2022-03-20 12,2022-03-22 18,57.5,215.0,974.6,33.7,700.0,5.775,46.0,40.0,57.7,495.0,29.6,540.0,5.858,46.2,980.8,49.25,-6.199999999999932,3,2021
1187,0,,3,2022-03-20 18,2022-03-20 18,55.25,209.0,991.5,16.5,830.0,2.686,25.7,27.2,38.9,182.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1189,0,,4,2022-03-22 00,2022-03-22 00,56.5,163.0,985.8,17.2,740.0,2.913,26.8,29.6,41.1,397.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1190,0,,3,2022-03-22 00,2022-03-22 06,39.75,168.75,1014.9,5.6,250.0,2.159,19.6,28.0,37.3,85.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1191,0,,3,2022-03-22 18,2022-03-23 06,38.25,157.0,1001.5,16.9,390.0,4.233,36.4,37.9,55.9,184.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1192,0,,3,2022-03-23 00,2022-03-23 00,57.75,144.0,995.4,11.5,590.0,2.061,19.1,22.4,40.6,496.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1193,0,,6,2022-03-23 00,2022-03-24 00,47.0,210.5,991.2,21.9,560.0,4.231,37.2,35.7,51.4,235.0,12.0,370.0,3.257,28.0,1003.5,45.25,-12.299999999999955,3,2021
1194,0,,22,2022-03-23 12,2022-03-27 00,40.75,222.75,988.0,26.7,370.0,6.965,49.3,46.6,67.7,101.0,10.0,360.0,2.723,26.0,1006.7,38.25,-18.700000000000045,3,2021
1195,0,,14,2022-03-23 18,2022-03-26 00,50.0,180.5,979.6,31.9,390.0,8.035,52.3,41.3,61.6,242.0,27.2,490.0,5.68,46.0,989.9,43.25,-10.299999999999955,3,2021
1197,0,,5,2022-03-24 18,2022-03-25 00,54.75,212.25,986.2,23.6,710.0,4.019,35.2,40.7,57.0,496.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1199,0,,5,2022-03-25 18,2022-03-26 18,39.75,180.75,994.1,25.4,410.0,6.091,47.0,46.1,65.3,111.0,10.2,600.0,1.807,21.7,1007.7,36.75,-13.600000000000023,3,2021
1200,0,,13,2022-03-26 18,2022-03-27 18,50.75,148.5,965.9,38.0,510.0,7.861,55.6,42.9,62.3,238.0,22.7,730.0,3.701,36.1,989.3,45.25,-23.399999999999977,3,2021
1202,0,,11,2022-03-27 06,2022-03-28 00,55.0,200.0,970.0,36.4,700.0,6.106,48.8,38.2,55.3,497.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1203,0,,11,2022-03-29 06,2022-03-30 06,55.25,179.25,972.7,26.7,610.0,4.856,39.6,39.0,51.4,115.0,18.7,670.0,3.278,30.6,979.7,50.5,-7.0,3,2021
1204,0,,5,2022-03-29 12,2022-03-30 00,52.75,225.0,989.9,20.8,320.0,6.376,41.3,41.9,59.0,122.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1205,0,,4,2022-03-30 06,2022-03-30 12,51.75,149.0,988.6,24.6,470.0,5.312,40.7,36.8,51.5,83.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1208,0,,3,2022-03-31 00,2022-03-31 12,36.75,155.25,1010.0,9.4,430.0,2.108,22.8,28.3,39.3,312.0,nan,nan,nan,nan,nan,nan,nan,3,2021
1209,0,,7,2022-03-31 06,2022-04-01 12,57.5,208.5,977.3,28.2,500.0,5.842,42.9,44.5,59.1,139.0,19.3,480.0,4.101,33.7,990.2,51.75,-12.900000000000091,4,2021
1210,0,,4,2022-03-31 18,2022-04-01 06,42.0,168.75,1004.3,8.4,360.0,2.305,22.1,32.2,45.3,244.0,nan,nan,nan,nan,nan,nan,nan,4,2021
1211,1,2022-04-03 18,16,2022-04-01 00,2022-04-04 06,51.0,221.25,974.9,24.4,510.0,5.014,40.0,46.8,71.3,292.0,17.0,400.0,4.213,33.5,987.4,49.25,-12.5,4,2021
1213,0,,3,2022-04-01 06,2022-04-01 06,54.5,187.5,985.3,12.8,980.0,2.198,22.1,28.7,37.2,493.0,nan,nan,nan,nan,nan,nan,nan,4,2021
1215,0,,4,2022-04-02 06,2022-04-02 06,58.0,201.0,982.9,16.9,780.0,2.862,26.3,26.4,36.1,394.0,nan,nan,nan,nan,nan,nan,nan,4,2021
1216,0,,7,2022-04-02 06,2022-04-03 06,56.25,219.75,975.8,24.7,550.0,4.814,38.2,42.7,56.4,352.0,21.3,640.0,3.766,33.4,984.5,52.5,-8.700000000000045,4,2021
1217,0,,3,2022-04-02 18,2022-04-02 18,57.5,164.0,988.4,16.6,600.0,3.031,26.6,27.3,39.3,102.0,nan,nan,nan,nan,nan,nan,nan,4,2021
1219,0,,6,2022-04-04 06,2022-04-05 12,37.75,154.5,1000.0,21.5,450.0,4.733,41.3,44.5,62.5,94.0,15.1,420.0,3.508,34.4,1008.9,33.0,-8.899999999999977,4,2021
1221,0,,9,2022-04-05 18,2022-04-06 18,52.25,220.0,988.3,30.2,370.0,7.947,50.4,43.3,66.0,236.0,9.7,400.0,2.364,22.8,1009.1,43.0,-20.800000000000068,4,2021
1223,0,,18,2022-04-06 18,2022-04-07 06,42.0,175.75,995.7,19.5,690.0,3.317,33.9,35.0,49.6,215.0,nan,nan,nan,nan,nan,nan,nan,4,2021
1224,0,,4,2022-04-06 18,2022-04-06 18,55.5,201.25,1004.8,7.5,630.0,1.351,13.5,22.2,34.1,489.0,nan,nan,nan,nan,nan,nan,nan,4,2021
1225,0,,5,2022-04-07 06,2022-04-08 06,52.75,230.25,1005.5,11.2,470.0,2.505,22.6,31.8,42.1,98.0,5.4,270.0,1.995,18.0,1014.2,44.75,-8.700000000000045,4,2021
1226,0,,7,2022-04-07 18,2022-04-08 06,45.25,153.75,997.4,16.5,360.0,4.454,34.8,32.9,48.0,96.0,nan,nan,nan,nan,nan,nan,nan,4,2021
1229,0,,14,2022-04-09 06,2022-04-09 06,38.75,167.75,1007.5,8.6,510.0,1.699,19.4,31.0,43.4,500.0,nan,nan,nan,nan,nan,nan,nan,4,2021
