track,hf,onset,n,start,peak_when,peak_lat,peak_lon,min_p,peak_depth,peak_scale_km,peak_grad,peak_vg_kt,max_wind_kt,max_gust_kt,peak_wind_dist_km,pre_depth,pre_scale_km,pre_grad,pre_vg_kt,pre_p,pre_lat,deepen24,month,season
1760,0,,6,2025-11-10 00,2025-11-10 18,55.75,215.25,978.7,30.1,420.0,7.128,47.7,39.0,60.3,334.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1761,0,,15,2025-11-10 00,2025-11-11 06,50.0,153.75,966.8,32.3,670.0,5.632,47.1,43.2,65.7,339.0,23.0,590.0,4.336,37.7,979.6,49.0,-12.800000000000068,11,2025
1763,0,,8,2025-11-12 00,2025-11-12 00,56.5,155.0,974.5,27.4,870.0,4.386,38.8,41.6,60.7,389.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1765,0,,13,2025-11-13 00,2025-11-14 18,55.75,203.5,981.0,22.9,450.0,5.287,39.1,44.2,62.2,116.0,17.1,590.0,3.192,28.8,986.5,52.25,-5.5,11,2025
1767,0,,3,2025-11-13 12,2025-11-13 12,41.5,231.5,984.7,28.0,410.0,6.776,49.8,47.8,64.0,169.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1768,0,,3,2025-11-13 18,2025-11-14 06,49.75,157.0,981.3,22.9,610.0,4.183,36.7,39.3,51.7,424.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1769,0,,4,2025-11-14 00,2025-11-14 06,56.0,186.5,981.4,21.9,520.0,4.432,35.4,40.2,56.0,116.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1770,1,2025-11-16 18,13,2025-11-14 12,2025-11-16 12,55.25,177.5,966.4,27.2,1000.0,4.336,39.7,45.6,61.0,493.0,25.8,810.0,4.2,38.0,974.9,52.75,-8.5,11,2025
1771,1,2025-11-15 18,10,2025-11-14 12,2025-11-16 18,56.75,195.0,962.4,32.0,430.0,7.563,49.9,52.1,73.5,112.0,34.3,300.0,11.031,60.6,971.5,43.75,-9.100000000000023,11,2025
1772,0,,9,2025-11-17 00,2025-11-17 18,49.25,148.75,968.0,35.7,510.0,7.389,53.7,45.5,67.6,235.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1774,0,,7,2025-11-18 18,2025-11-19 18,54.5,173.75,961.6,27.3,500.0,5.716,42.9,41.9,60.8,280.0,19.4,640.0,3.522,31.2,970.4,54.25,-8.799999999999955,11,2025
1776,0,,3,2025-11-19 06,2025-11-19 12,53.0,216.0,976.3,31.0,530.0,6.079,46.0,46.2,65.8,294.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1778,0,,6,2025-11-19 12,2025-11-20 12,56.5,204.75,949.1,37.0,510.0,7.663,52.9,44.3,69.1,112.0,16.2,530.0,3.372,30.5,980.5,48.25,-31.399999999999977,11,2025
1780,0,,4,2025-11-21 06,2025-11-21 18,56.25,154.5,977.3,27.1,540.0,5.261,40.7,34.3,47.1,490.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1782,1,2025-11-23 12,9,2025-11-22 12,2025-11-23 06,51.0,171.5,965.3,42.5,550.0,8.114,58.1,47.2,67.8,300.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1783,0,,7,2025-11-23 18,2025-11-24 12,51.75,186.25,979.3,23.7,550.0,4.713,38.7,38.4,53.7,228.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1784,0,,11,2025-11-24 00,2025-11-25 12,54.0,195.25,981.1,24.7,420.0,5.935,42.3,39.7,57.2,82.0,19.4,380.0,5.119,38.0,985.9,49.5,-4.7999999999999545,11,2025
1785,0,,8,2025-11-24 12,2025-11-24 18,48.5,209.75,991.6,19.4,420.0,4.595,36.3,39.9,52.6,91.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1787,0,,3,2025-11-26 12,2025-11-27 00,39.75,169.5,975.5,30.4,610.0,5.444,48.9,41.4,59.4,495.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1788,0,,9,2025-11-26 12,2025-11-27 06,37.0,201.75,983.6,27.7,380.0,7.135,51.9,46.8,70.4,334.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1789,0,,7,2025-11-26 12,2025-11-27 00,44.25,225.0,997.5,22.7,320.0,6.957,45.9,40.3,57.9,177.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1791,0,,14,2025-11-27 18,2025-11-28 12,42.0,184.5,959.7,36.6,810.0,5.898,54.7,50.0,76.3,476.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1792,0,,5,2025-11-28 12,2025-11-29 00,49.75,146.75,985.8,28.4,540.0,5.518,44.0,40.0,55.4,256.0,nan,nan,nan,nan,nan,nan,nan,11,2025
1795,0,,3,2025-11-30 18,2025-12-01 06,54.5,144.75,1001.3,18.3,610.0,3.373,29.8,32.1,47.2,476.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1796,0,,3,2025-12-01 00,2025-12-01 12,45.5,182.25,981.1,18.6,760.0,3.167,32.0,37.1,50.5,312.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1798,1,2025-12-01 12,8,2025-12-01 12,2025-12-02 12,54.0,195.25,962.9,38.9,600.0,7.192,53.5,49.1,73.1,134.0,29.2,350.0,8.078,54.4,975.0,37.75,-12.100000000000023,12,2025
1799,1,2025-12-01 12,3,2025-12-01 12,2025-12-02 00,54.25,145.25,973.2,48.6,440.0,11.04,66.0,50.6,73.0,171.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1801,0,,4,2025-12-02 00,2025-12-02 06,50.0,188.25,965.9,33.2,820.0,5.405,47.7,38.5,53.5,500.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1802,0,,3,2025-12-03 00,2025-12-03 12,55.75,144.5,985.5,27.8,480.0,5.898,43.2,36.3,51.6,459.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1803,0,,5,2025-12-03 12,2025-12-03 12,52.75,194.0,980.7,28.3,710.0,4.756,41.0,38.2,52.1,496.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1805,1,2025-12-04 06,6,2025-12-03 18,2025-12-05 00,57.25,153.0,950.3,44.4,760.0,7.204,55.7,50.4,81.5,436.0,38.0,570.0,7.167,55.3,964.3,46.5,-14.0,12,2025
1807,0,,3,2025-12-05 06,2025-12-05 18,53.0,226.0,996.0,19.2,670.0,3.36,30.6,37.4,52.4,372.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1809,0,,7,2025-12-06 00,2025-12-06 06,47.0,167.25,983.7,28.0,240.0,11.307,55.8,43.9,64.3,308.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1810,0,,14,2025-12-06 18,2025-12-07 12,47.25,184.0,974.7,29.3,490.0,6.197,47.5,41.7,59.5,113.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1814,0,,3,2025-12-08 00,2025-12-08 06,49.75,199.5,978.1,16.5,730.0,2.886,28.2,35.5,48.4,198.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1815,0,,5,2025-12-08 00,2025-12-09 00,57.25,144.0,992.1,24.0,360.0,6.598,42.9,33.8,50.3,120.0,16.9,440.0,3.834,30.8,1000.2,54.25,-8.100000000000023,12,2025
1817,0,,4,2025-12-08 12,2025-12-08 18,54.75,222.25,974.1,32.9,630.0,5.766,45.7,43.0,65.8,283.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1818,0,,7,2025-12-08 12,2025-12-10 00,58.0,155.5,986.9,27.4,610.0,5.023,39.9,36.4,56.6,478.0,20.3,400.0,5.022,38.6,993.4,47.25,-6.5,12,2025
1819,0,,3,2025-12-08 18,2025-12-08 18,55.25,211.5,983.6,18.4,1040.0,2.85,27.8,35.5,53.4,466.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1822,0,,3,2025-12-10 12,2025-12-10 12,55.0,223.0,994.1,18.3,660.0,3.12,28.2,30.6,44.9,334.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1823,1,2025-12-11 00,9,2025-12-10 12,2025-12-11 18,42.25,169.5,973.1,45.1,320.0,13.506,70.9,55.9,88.3,152.0,29.0,310.0,9.01,56.4,986.9,35.75,-13.799999999999955,12,2025
1824,0,,3,2025-12-11 00,2025-12-11 00,58.0,213.0,1002.0,19.2,550.0,3.594,30.0,33.5,47.1,499.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1828,0,,10,2025-12-11 12,2025-12-12 18,46.5,210.0,979.3,36.4,390.0,9.197,58.3,46.3,66.7,349.0,23.0,540.0,4.531,41.3,990.4,40.0,-11.100000000000023,12,2025
1829,1,2025-12-12 18,9,2025-12-11 12,2025-12-13 00,48.5,154.0,973.6,36.7,490.0,7.817,55.5,48.3,76.5,132.0,20.3,480.0,4.337,37.3,992.4,44.25,-18.799999999999955,12,2025
1831,0,,6,2025-12-13 06,2025-12-14 12,37.75,208.5,985.4,18.5,580.0,3.429,35.0,47.9,65.7,495.0,20.3,510.0,4.105,41.3,988.9,31.5,-3.5,12,2025
1833,0,,3,2025-12-13 12,2025-12-13 18,54.5,224.75,985.4,26.4,540.0,5.132,40.4,34.8,53.2,404.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1836,0,,10,2025-12-14 12,2025-12-15 06,55.25,219.25,962.0,37.8,660.0,6.715,51.7,45.5,65.4,225.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1837,1,2025-12-14 12,6,2025-12-14 12,2025-12-14 18,42.5,145.0,972.2,43.5,440.0,9.849,65.1,45.2,73.7,497.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1841,0,,6,2025-12-16 18,2025-12-16 18,52.25,144.5,975.4,37.9,650.0,6.617,51.9,47.7,61.5,231.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1844,0,,3,2025-12-17 12,2025-12-17 12,56.25,219.25,986.4,21.5,890.0,3.402,31.5,32.2,46.8,298.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1846,0,,3,2025-12-18 06,2025-12-18 18,54.5,226.75,988.6,19.3,770.0,3.182,29.5,33.1,49.8,453.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1847,0,,6,2025-12-18 12,2025-12-19 06,52.0,159.5,987.3,30.6,540.0,5.997,46.1,37.5,52.5,399.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1849,0,,5,2025-12-19 12,2025-12-19 12,55.5,219.0,994.6,19.3,700.0,3.166,28.7,32.3,47.1,370.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1850,0,,4,2025-12-20 18,2025-12-21 06,55.5,149.75,998.9,18.0,580.0,3.44,29.7,33.9,48.5,280.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1851,0,,6,2025-12-21 06,2025-12-21 18,53.75,221.0,991.7,24.5,830.0,3.822,35.1,38.2,56.9,489.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1853,0,,3,2025-12-22 00,2025-12-22 06,30.25,173.0,994.7,17.9,490.0,3.793,39.2,39.9,56.3,434.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1854,0,,4,2025-12-22 12,2025-12-23 00,51.5,230.5,988.6,26.9,560.0,5.022,40.9,31.2,51.3,478.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1857,0,,3,2025-12-24 00,2025-12-24 12,42.0,236.0,989.6,16.2,660.0,2.965,30.7,40.4,73.8,162.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1858,0,,9,2025-12-24 06,2025-12-25 00,48.25,180.0,990.7,22.2,640.0,3.94,35.9,41.3,59.0,171.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1860,0,,11,2025-12-25 00,2025-12-27 12,51.0,199.5,981.4,24.7,890.0,3.978,37.6,39.2,57.5,500.0,20.5,770.0,3.418,35.6,986.6,41.75,-5.2000000000000455,12,2025
1861,0,,7,2025-12-25 00,2025-12-25 12,41.75,230.75,981.7,26.5,630.0,4.736,43.7,42.1,62.0,334.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1863,0,,3,2025-12-25 18,2025-12-26 06,55.25,226.0,999.1,16.8,370.0,4.455,32.9,33.6,51.3,357.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1864,0,,6,2025-12-26 00,2025-12-27 06,58.0,145.5,970.9,34.0,550.0,6.594,48.0,48.8,70.3,428.0,30.1,580.0,5.69,46.0,979.1,49.5,-8.200000000000045,12,2025
1867,0,,4,2025-12-27 18,2025-12-28 12,48.5,195.25,977.8,28.1,560.0,5.371,44.0,43.1,60.8,260.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1868,0,,3,2025-12-28 18,2025-12-29 06,50.75,206.25,978.3,24.6,720.0,4.365,39.0,37.2,51.6,66.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1869,0,,16,2025-12-28 18,2025-12-29 18,42.5,166.25,973.2,41.6,460.0,9.095,62.6,43.2,61.9,253.0,16.5,610.0,2.978,32.7,998.5,35.75,-25.299999999999955,12,2025
1872,0,,3,2025-12-30 00,2025-12-30 00,55.5,212.25,982.2,30.8,870.0,4.864,42.5,39.5,60.5,461.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1873,0,,3,2025-12-30 18,2025-12-30 18,55.25,217.0,983.8,31.3,830.0,5.019,43.3,35.7,46.1,480.0,nan,nan,nan,nan,nan,nan,nan,12,2025
1875,0,,7,2026-01-01 00,2026-01-02 06,50.5,151.25,985.0,18.3,670.0,3.245,30.4,36.2,50.1,334.0,17.9,620.0,3.423,31.2,987.7,50.75,-2.7000000000000455,1,2025
1876,1,2026-01-01 06,6,2026-01-01 00,2026-01-01 12,49.0,171.75,986.2,25.2,210.0,12.127,54.9,56.4,79.2,107.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1877,0,,7,2026-01-01 18,2026-01-03 06,57.5,169.5,963.9,40.0,450.0,8.945,56.7,44.0,63.5,158.0,21.1,320.0,6.389,42.3,984.2,48.5,-20.300000000000068,1,2025
1878,0,,4,2026-01-02 00,2026-01-02 00,41.75,223.0,991.9,18.6,550.0,3.659,34.8,42.1,59.9,186.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1879,0,,4,2026-01-03 00,2026-01-03 06,43.75,227.75,984.0,25.6,580.0,4.724,41.9,38.4,56.8,304.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1880,1,2026-01-03 12,4,2026-01-03 00,2026-01-03 18,41.25,161.0,965.1,33.4,470.0,7.292,54.8,55.5,81.0,119.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1882,0,,3,2026-01-04 00,2026-01-04 00,50.0,231.25,985.5,18.7,710.0,3.219,30.6,29.8,38.4,498.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1883,0,,4,2026-01-04 12,2026-01-04 18,55.0,176.25,944.6,44.0,650.0,7.769,57.5,48.9,73.2,100.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1884,0,,3,2026-01-07 06,2026-01-07 18,45.25,176.75,982.3,21.9,460.0,4.847,39.7,44.5,61.5,130.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1885,0,,7,2026-01-08 00,2026-01-09 12,52.5,207.0,963.9,23.8,980.0,3.941,37.4,45.3,64.7,422.0,26.9,810.0,4.256,39.0,971.9,51.0,-8.0,1,2025
1886,0,,4,2026-01-08 06,2026-01-09 00,51.75,204.0,971.0,19.0,1060.0,3.19,31.8,34.3,51.3,398.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1887,0,,3,2026-01-08 06,2026-01-08 18,53.25,145.5,986.7,23.8,420.0,5.586,40.6,41.8,57.5,253.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1888,0,,11,2026-01-08 06,2026-01-09 06,48.0,155.5,971.2,33.9,240.0,13.666,62.5,48.6,75.4,80.0,17.0,400.0,4.161,35.9,991.8,39.25,-20.59999999999991,1,2025
1891,0,,3,2026-01-09 18,2026-01-10 00,52.0,203.0,961.0,23.9,860.0,3.959,36.9,38.9,52.1,244.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1893,1,2026-01-10 00,4,2026-01-09 18,2026-01-10 06,42.0,178.25,982.7,18.3,510.0,3.756,34.7,46.6,72.3,420.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1895,0,,4,2026-01-10 12,2026-01-10 12,51.25,210.75,968.3,23.2,690.0,4.009,36.0,38.7,51.6,356.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1896,0,,4,2026-01-11 00,2026-01-11 06,43.25,204.0,976.3,17.0,590.0,3.319,32.3,39.0,53.8,173.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1899,0,,3,2026-01-11 18,2026-01-12 00,54.75,221.75,977.1,20.0,680.0,3.698,32.7,38.0,63.3,449.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1900,1,2026-01-12 00,4,2026-01-12 00,2026-01-12 12,51.5,148.75,952.5,51.6,520.0,10.379,67.7,56.1,81.1,282.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1902,0,,4,2026-01-12 18,2026-01-12 18,44.25,170.75,990.3,19.0,420.0,4.502,37.0,43.7,62.8,20.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1904,0,,5,2026-01-13 06,2026-01-14 06,58.0,219.0,973.7,34.2,540.0,6.662,48.1,45.9,76.3,305.0,15.5,590.0,2.889,28.8,991.4,43.75,-17.699999999999932,1,2025
1905,1,2026-01-14 00,11,2026-01-13 12,2026-01-14 06,48.5,148.5,966.7,42.5,450.0,9.606,62.3,49.5,69.9,158.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1908,0,,9,2026-01-14 06,2026-01-14 18,43.0,198.0,976.8,29.9,520.0,6.051,49.0,43.7,65.2,152.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1910,0,,9,2026-01-15 06,2026-01-16 06,43.75,178.5,967.1,34.0,500.0,7.152,54.2,49.1,69.1,66.0,19.1,470.0,4.181,36.0,991.4,44.5,-24.299999999999955,1,2025
1911,0,,4,2026-01-16 12,2026-01-16 12,50.0,186.5,969.2,29.3,480.0,6.348,47.2,43.6,63.3,272.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1912,0,,16,2026-01-16 12,2026-01-18 06,44.0,178.25,974.4,25.7,570.0,4.798,42.1,41.7,60.4,253.0,22.3,510.0,4.527,40.3,983.1,40.75,-8.700000000000045,1,2025
1913,0,,6,2026-01-18 00,2026-01-18 12,37.25,216.0,999.1,19.2,520.0,3.819,37.1,36.0,51.4,178.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1914,1,2026-01-19 06,10,2026-01-18 18,2026-01-20 00,46.5,183.5,975.2,28.9,420.0,6.898,49.2,45.6,63.2,181.0,20.9,490.0,4.314,39.6,981.1,37.75,-5.899999999999977,1,2025
1915,0,,7,2026-01-20 00,2026-01-20 18,46.75,157.5,967.7,31.2,510.0,6.448,49.6,44.3,67.9,453.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1916,0,,6,2026-01-20 12,2026-01-20 12,37.75,188.75,996.2,16.1,360.0,4.327,36.2,43.6,61.7,72.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1918,0,,4,2026-01-21 18,2026-01-21 18,51.75,165.5,971.3,28.6,640.0,5.183,43.1,41.8,61.6,442.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1919,0,,8,2026-01-22 06,2026-01-23 06,43.75,203.75,995.1,23.8,480.0,5.075,42.0,35.3,50.3,288.0,17.2,530.0,3.385,32.6,1002.2,41.5,-7.100000000000023,1,2025
1920,0,,10,2026-01-22 18,2026-01-24 00,51.75,169.5,963.3,39.7,620.0,7.08,54.1,43.7,62.0,347.0,25.8,410.0,6.365,47.3,979.6,42.75,-16.300000000000068,1,2025
1922,0,,11,2026-01-24 06,2026-01-25 00,47.0,189.5,972.0,29.2,400.0,7.354,50.4,47.2,70.6,180.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1923,0,,4,2026-01-25 00,2026-01-25 18,48.5,199.0,983.4,17.7,760.0,3.001,29.7,39.9,55.7,452.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1924,0,,16,2026-01-25 00,2026-01-27 12,44.75,167.5,966.4,31.4,610.0,5.768,48.8,45.5,68.5,415.0,29.8,480.0,6.44,49.2,969.6,45.25,-3.2000000000000455,1,2025
1925,0,,6,2026-01-25 06,2026-01-25 06,56.25,152.0,984.0,28.2,670.0,4.773,39.6,35.7,53.2,458.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1926,0,,3,2026-01-26 00,2026-01-26 12,45.0,174.75,973.5,22.7,520.0,4.624,39.7,45.9,66.0,343.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1927,0,,7,2026-01-27 12,2026-01-28 00,41.5,182.5,973.7,18.6,270.0,6.662,42.8,44.2,65.3,139.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1930,0,,6,2026-01-28 18,2026-01-28 18,53.0,214.75,962.3,31.5,630.0,5.623,45.3,41.8,58.7,226.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1932,0,,7,2026-01-30 00,2026-01-30 00,40.25,202.0,981.2,17.8,720.0,3.001,32.2,39.3,56.9,490.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1933,0,,6,2026-01-30 06,2026-01-31 12,43.0,181.5,976.0,25.6,480.0,5.492,44.7,48.0,69.3,353.0,23.6,250.0,9.054,51.5,979.4,37.75,-3.3999999999999773,1,2025
1935,0,,10,2026-01-31 06,2026-01-31 06,52.5,152.75,984.4,22.5,650.0,3.931,34.6,40.4,57.4,482.0,nan,nan,nan,nan,nan,nan,nan,1,2025
1936,0,,8,2026-01-31 18,2026-02-02 12,43.75,194.5,967.8,18.4,980.0,2.989,32.5,44.8,64.1,482.0,24.6,610.0,4.46,40.5,970.5,44.25,-2.7000000000000455,2,2025
1939,0,,16,2026-02-02 06,2026-02-03 06,46.75,202.25,953.1,27.9,680.0,4.921,43.8,37.0,54.4,312.0,17.3,930.0,2.817,31.6,971.5,41.5,-18.399999999999977,2,2025
1940,1,2026-02-03 18,7,2026-02-03 06,2026-02-04 00,40.75,166.5,978.9,28.8,390.0,7.222,51.4,46.4,71.1,135.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1943,0,,3,2026-02-04 06,2026-02-04 18,39.0,182.25,980.2,20.1,460.0,4.463,39.4,39.4,58.1,51.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1944,0,,4,2026-02-04 12,2026-02-04 18,53.25,148.0,995.2,18.9,610.0,3.38,30.1,29.7,44.2,104.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1945,0,,4,2026-02-05 00,2026-02-05 12,41.75,198.75,976.1,21.0,510.0,4.353,38.8,37.3,60.9,254.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1946,0,,6,2026-02-05 00,2026-02-05 06,52.25,159.5,989.4,19.9,380.0,5.096,37.2,35.1,51.1,83.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1947,0,,12,2026-02-06 00,2026-02-06 18,46.5,205.5,973.7,24.1,630.0,4.292,38.8,39.6,51.8,251.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1948,0,,4,2026-02-06 06,2026-02-07 00,46.5,154.25,974.3,28.3,580.0,5.346,44.9,44.1,66.3,140.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1950,0,,9,2026-02-07 18,2026-02-08 06,52.5,163.25,950.9,39.9,530.0,8.007,56.4,43.4,64.4,391.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1952,1,2026-02-08 18,6,2026-02-08 06,2026-02-09 00,52.25,185.75,962.1,39.1,410.0,9.452,58.6,55.0,73.8,85.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1953,1,2026-02-09 18,11,2026-02-08 18,2026-02-10 18,56.25,184.25,943.4,46.2,680.0,7.919,58.6,53.7,82.5,495.0,37.4,450.0,8.493,57.4,952.4,48.0,-9.0,2,2025
1955,0,,4,2026-02-10 06,2026-02-11 00,34.75,235.75,998.9,16.5,400.0,4.169,37.5,44.5,67.1,244.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1956,0,,4,2026-02-11 12,2026-02-12 06,51.0,157.75,978.2,23.9,650.0,4.234,37.2,35.1,50.0,201.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1957,1,2026-02-12 00,5,2026-02-11 18,2026-02-12 12,56.25,218.5,977.6,28.4,490.0,6.024,44.0,45.4,66.7,205.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1960,0,,6,2026-02-13 00,2026-02-13 06,56.0,162.25,967.4,36.1,610.0,6.503,49.3,44.6,62.9,422.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1963,0,,6,2026-02-15 06,2026-02-16 12,57.0,173.5,980.6,32.7,520.0,6.512,47.1,40.4,62.4,389.0,17.4,340.0,4.943,36.0,1000.1,49.0,-19.5,2,2025
1964,0,,5,2026-02-15 12,2026-02-16 06,47.75,151.25,984.5,27.4,490.0,5.758,44.9,44.2,60.4,247.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1965,0,,5,2026-02-16 06,2026-02-17 00,53.25,231.25,990.1,23.4,690.0,4.002,35.3,37.5,57.8,484.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1968,0,,11,2026-02-18 18,2026-02-19 12,43.25,153.0,970.0,40.1,440.0,9.187,61.8,45.0,67.1,230.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1973,0,,3,2026-02-20 18,2026-02-20 18,57.5,216.0,999.8,29.8,600.0,5.397,42.2,44.0,63.6,388.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1974,0,,3,2026-02-21 06,2026-02-21 12,48.25,227.5,994.0,20.2,820.0,3.433,33.7,39.6,55.8,488.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1976,0,,4,2026-02-22 00,2026-02-22 00,50.25,218.5,999.4,16.1,770.0,2.94,28.7,43.8,61.7,91.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1977,0,,6,2026-02-22 12,2026-02-22 12,49.0,226.25,975.0,41.4,520.0,8.473,59.6,44.8,62.6,202.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1979,0,,11,2026-02-23 18,2026-02-25 06,40.75,173.25,992.6,27.2,500.0,5.628,46.9,42.1,62.6,278.0,24.6,520.0,4.911,43.9,998.9,38.5,-6.2999999999999545,2,2025
1980,0,,3,2026-02-26 06,2026-02-26 18,34.75,144.5,1002.7,16.3,300.0,5.309,40.1,34.5,50.0,215.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1981,0,,8,2026-02-26 12,2026-02-27 06,36.5,218.5,998.8,23.8,370.0,6.27,47.4,37.8,50.6,248.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1986,0,,8,2026-02-28 00,2026-02-28 06,45.25,184.0,990.5,21.7,880.0,3.467,35.5,39.2,52.5,496.0,nan,nan,nan,nan,nan,nan,nan,2,2025
1987,0,,9,2026-02-28 06,2026-03-01 00,42.75,150.75,986.1,34.0,460.0,7.515,55.0,44.7,68.7,373.0,nan,nan,nan,nan,nan,nan,nan,3,2025
1988,0,,5,2026-03-01 18,2026-03-02 06,40.75,160.25,996.0,18.5,420.0,4.398,37.4,40.9,54.8,119.0,nan,nan,nan,nan,nan,nan,nan,3,2025
1989,0,,6,2026-03-02 18,2026-03-03 12,42.5,180.25,977.1,29.4,590.0,5.482,47.5,41.1,57.3,324.0,nan,nan,nan,nan,nan,nan,nan,3,2025
1990,0,,7,2026-03-02 18,2026-03-03 12,52.25,213.25,978.6,28.1,690.0,4.894,41.8,34.6,48.1,384.0,nan,nan,nan,nan,nan,nan,nan,3,2025
1991,0,,5,2026-03-04 06,2026-03-04 06,44.75,181.5,985.4,19.6,600.0,3.668,34.5,41.1,56.7,249.0,nan,nan,nan,nan,nan,nan,nan,3,2025
