track,when,lat,lon,lead_h,hf24,hf48,depth,scale_km,grad,vg_kt,gust_kt,p_centre,up_high_hpa,up_high_rel,down_low_hpa,down_low_rel,thick_anom_m,thick_anom_east_m,thick_m,trough_km,trough_bearing,trough_anom_m,sst_grad,sst_c,hvtl,hvtu,depth_pw
1032,2022-01-27 18,38.25,169.75,12.0,1,1,18.6,310.0,5.806,41.9,57.5,984.8,1012.5463825527977,27.738093978578945,1002.5569934066673,17.74870483244854,81.0068359375,-18.83855087367726,5461.115234375,1021.9416149096697,332.36593594362375,-356.57763671875,6.132778167724609,12.734124755859398,-122.65098571777344,-260.7488098144531,18.64
1030,2022-01-27 18,54.0,208.25,nan,0,0,27.2,660.0,4.664,39.3,44.6,984.9,1022.8018214504025,37.887942055871235,1002.9280777903166,18.014198395785343,147.96044921875,253.98863507413444,5354.0556640625,1999.615881194776,246.57048336873868,-201.58544921875,2.914710521697998,3.0430236816406477,8.100000381469727,-105.85075378417969,19.57
1038,2022-01-30 00,40.5,189.5,0.0,1,1,38.6,400.0,9.622,62.7,74.4,967.1,1011.4838291658756,44.39697613853184,1009.6405167228689,42.55366369552519,233.654296875,115.09758547170881,5596.5810546875,1994.36356647625,297.3466059951786,-308.6494140625,3.0036733150482178,11.713647460937523,153.86141967773438,-281.97552490234375,33.95
1057,2022-02-02 12,34.0,163.5,24.0,1,1,10.1,360.0,2.688,26.9,61.1,996.8,1021.3963056576237,24.570072747467407,990.3956785738808,-6.430554336275463,-34.177734375,-135.46357243914082,5444.779296875,1195.538533273892,358.89547744821505,-397.65966796875,5.871676921844482,16.612817382812523,-352.6348571777344,-634.6067504882812,12.85
1045,2022-02-02 12,53.0,151.25,nan,0,0,19.6,610.0,3.475,30.9,48.0,985.3,1037.604542332934,52.26500375871524,957.2629895513164,-28.076549022902327,-8.72705078125,19.21470742315143,5195.66259765625,889.7460633427092,181.07741863926174,-338.6328125,5.038387298583984,0.38063964843752274,-14.665550231933594,-107.5293960571289,20.13
1066,2022-02-05 00,34.5,149.75,30.0,0,1,9.5,400.0,2.351,25.0,54.2,998.8,1026.9753165256186,28.22214269749361,998.2281681521182,-0.5250056760067991,-80.52392578125,-30.011424229355264,5398.052734375,983.2422163347891,318.4856270613073,-417.4560546875,8.845711708068848,17.066857910156273,-393.18414306640625,-633.3187255859375,11.49
1070,2022-02-06 12,55.0,188.75,nan,0,0,5.8,300.0,1.803,15.6,32.9,996.9,1015.8491950735545,18.929639409491983,979.780387687694,-17.139167976368526,-23.4833984375,102.58227351398808,5187.31640625,1995.1016271107808,240.57455379010872,-389.78515625,6.496518611907959,3.2960754394531477,13.267171859741211,-110.79407501220703,11.43
1085,2022-02-12 00,32.5,163.0,24.0,1,1,24.7,630.0,4.428,45.9,75.7,980.3,1025.1359525857122,44.807217234149675,987.3772499946017,7.048514643039198,-35.623046875,14.326240914639385,5479.31884765625,200.05263367855827,346.45178326382637,-359.6181640625,4.343948841094971,16.740655517578148,-4.454871654510498,-520.573486328125,21.03
1093,2022-02-14 06,34.25,149.0,30.0,0,1,16.9,300.0,5.324,40.3,61.8,997.7,1021.4905269422088,23.836962489083817,986.568122663296,-11.08544178982902,61.32470703125,-136.90788923240936,5552.03466796875,834.2495872774018,358.4217291759442,-279.5322265625,10.00780200958252,16.342950439453148,-111.86832427978516,-421.609130859375,16.64
1094,2022-02-16 00,53.0,193.0,nan,0,0,17.0,420.0,4.077,32.2,43.9,994.6,1017.4313423356704,22.850043507545365,1018.9065463004194,24.32524747229445,211.78369140625,281.7324487880459,5431.16650390625,1996.4003357872994,233.5538827429928,-397.44580078125,5.98044490814209,3.2286926269531477,-147.58734130859375,-200.24932861328125,18.17
1101,2022-02-20 06,41.75,147.25,24.0,1,1,26.4,450.0,5.979,47.0,55.4,983.4,1028.1870158665645,44.82715258531448,989.7520824109552,6.392219129705154,71.73681640625,-117.38796974349847,5450.85498046875,896.2790399728972,280.59362176297043,-440.27783203125,14.656153678894043,7.173089599609398,-115.26676940917969,-452.7016906738281,26.59
1099,2022-02-20 06,31.75,201.75,nan,0,0,10.8,570.0,1.991,25.0,35.8,1009.1,1022.3321117150183,13.1903880822058,1016.6906753953409,7.548951762528418,22.64599609375,55.655522458565535,5553.57568359375,1999.7975022859018,302.0955701583666,-223.14306640625,3.1756789684295654,18.676385498046898,-80.6773910522461,-147.31507873535156,7.34
1121,2022-02-28 00,53.5,199.25,nan,0,0,6.2,250.0,2.397,18.9,29.1,996.5,1015.028668844904,18.53025575896652,996.5995835347157,0.1011704487782481,23.87353515625,81.01034262222794,5210.75,1998.5855662414758,282.878709475821,-223.146484375,7.509444713592529,3.7225585937500227,-147.39013671875,-59.98134231567383,8.27
1133,2022-03-04 06,30.5,210.0,nan,0,0,18.7,340.0,5.321,43.4,56.6,1002.7,1019.3628010747627,16.67835283257523,1018.4008206679413,15.716372425753775,16.390625,-53.28438536805754,5593.8115234375,824.5952576321956,191.74885510507474,-116.5478515625,3.736100912094116,20.342584228515648,163.3495635986328,-71.15724182128906,19.19
1145,2022-03-07 00,47.5,157.0,nan,0,0,21.6,740.0,3.637,34.9,52.1,979.5,1021.5292950816383,42.07732974960709,982.9372490281007,3.485283696069473,-16.0029296875,-1.1256114180594465,5299.4921875,868.9924115869519,208.83194423245436,-485.53662109375,6.381847381591797,1.3832031250000227,53.161190032958984,-117.74638366699219,19.56
1152,2022-03-10 00,48.5,196.0,nan,0,0,19.0,620.0,3.489,32.3,45.4,985.7,1013.2435723428594,27.577373612390602,996.1610826730157,10.494883942546949,95.34814453125,185.48738392486462,5360.0927734375,1955.0702595550904,256.4248895849971,-205.30322265625,2.036160945892334,6.002770996093773,65.179443359375,-5.163360118865967,17.8
1159,2022-03-11 12,34.5,174.75,12.0,1,1,19.1,390.0,4.829,41.2,59.9,993.7,1022.1978070631881,28.485099543656816,1011.9199264114088,18.207218891877574,76.9365234375,42.43051034129698,5615.8994140625,938.7133654776954,324.76285044341085,-249.1416015625,3.844989538192749,14.646508789062523,-240.5572967529297,-427.0655517578125,17.24
1168,2022-03-15 00,49.25,196.5,nan,0,0,20.0,560.0,3.847,33.9,43.7,980.5,1016.9861076920722,36.51815114910346,982.1287342607757,1.6607777178069227,131.10693359375,14.364505367482018,5385.56005859375,921.0672196671801,248.21632438718171,-285.63916015625,2.0086936950683594,5.649499511718773,-44.767601013183594,-64.51470184326172,17.86
1181,2022-03-18 06,33.5,179.5,18.0,1,1,19.1,360.0,5.188,42.5,58.1,994.2,1018.1892824486611,24.00703147209856,1016.3517977984885,22.16954682192602,87.09521484375,16.063599759657585,5650.40771484375,1284.8877540324884,304.5631493923384,-296.80322265625,4.340704917907715,16.175317382812523,-206.1055145263672,-377.2173767089844,18.06
1186,2022-03-21 18,49.25,210.5,nan,0,0,29.6,540.0,5.858,46.2,57.1,980.8,1028.991669847453,48.21341057010932,1000.9970337335458,20.218774456202027,82.486328125,216.8803734068567,5383.18798828125,582.21322981818,214.65057589898265,-274.6337890625,2.1978797912597656,5.496270751953148,-151.7142791748047,-273.1000671386719,22.36
1197,2022-03-25 06,55.25,213.75,nan,0,0,23.2,650.0,4.173,35.6,57.0,986.6,1022.5028661356009,35.855466233257175,1003.7737306284981,17.12633072615438,-16.79248046875,81.53418663711665,5253.5712890625,200.72507021509432,225.73508339245979,-225.2939453125,3.8519153594970703,4.075006103515648,-3.6380984783172607,45.58003616333008,17.86
1204,2022-03-29 18,50.5,223.0,nan,0,0,20.1,370.0,5.332,38.5,46.1,992.4,1025.5382365797434,33.09579273208715,1005.8584310774065,13.415987229750272,58.32470703125,124.73977231849535,5372.93603515625,331.9265924054697,212.45955120025042,-129.2802734375,2.5605742931365967,6.874108886718773,-143.56161499023438,-153.99732971191406,21.09
1211,2022-04-02 06,45.0,179.0,36.0,0,1,9.5,510.0,1.899,19.7,40.2,1002.4,1023.8700033530173,21.437630306142296,993.7110530876773,-8.721319959197672,92.5712890625,58.93691715222705,5495.56103515625,1399.0219160240447,299.49620849656645,-328.82373046875,3.4293830394744873,7.276361083984398,-625.5283203125,-359.7156677246094,12.35
1211,2022-04-03 18,50.25,210.0,0.0,1,1,23.5,390.0,6.054,42.9,66.1,976.6,1028.4533315636322,51.87386379019472,990.4479352248592,13.86846745142168,-30.6982421875,-18.609275755301333,5301.89599609375,202.2802818638093,285.8725793899714,-293.92333984375,2.4056711196899414,4.884545898437523,27.100200653076172,-463.7879943847656,28.96
1230,2022-04-11 12,49.5,172.0,nan,0,0,21.4,770.0,3.483,33.3,48.4,992.4,1025.198837998521,32.83915782273971,1000.720154730527,8.360474554745792,-111.46337890625,28.064614948906087,5253.17431640625,202.24552893876782,195.55373972481107,-276.11376953125,3.986591339111328,3.2050720214843977,80.7724838256836,-131.95025634765625,13.07
1251,2022-04-18 18,51.25,227.5,nan,0,0,18.6,610.0,3.285,29.9,36.8,992.8,1012.2244694232622,19.469464540449735,1005.1269589935231,12.37195411071059,-47.4638671875,-5.3173625262480435,5313.38134765625,1166.7598281266894,206.13204561539806,-312.263671875,2.4944138526916504,7.217340087890648,143.4051055908203,-190.6590118408203,13.64
1256,2022-04-26 00,51.5,228.0,nan,0,0,7.3,420.0,1.775,16.9,32.8,1009.0,1033.086567475558,24.115131928683013,1006.9529241915611,-2.0185113553138763,-108.37939453125,128.28763821408413,5256.34912109375,280.24984734834163,187.09697262563685,-175.259765625,2.8678925037384033,7.850946044921898,-39.90217590332031,-157.8539276123047,9.17
1287,2022-10-01 12,48.75,153.75,nan,0,0,6.8,310.0,2.097,18.6,32.7,1009.5,1023.2377266840817,13.768122191894236,986.2126793680147,-23.256925124172767,14.7275390625,0.48224377626802867,5529.328125,812.2385892695565,323.4333049797687,-182.94970703125,12.525279998779297,7.715509033203148,-390.4599914550781,-303.7038879394531,9.25
1302,2022-10-10 18,57.25,198.5,nan,0,0,23.0,390.0,5.756,39.8,57.5,995.9,1036.0604698272132,40.12382431940068,995.3046641229589,-0.6319813848535887,18.09423828125,93.52914205870334,5398.44580078125,1999.1413885096144,337.4355950746522,-190.64404296875,15.791149139404297,8.504266357421898,-202.80043029785156,-571.5833129882812,25.11
1312,2022-10-17 00,41.0,195.0,36.0,0,1,19.8,430.0,4.582,38.7,54.3,988.6,1019.7944646681511,31.148590644713636,1008.3358530166948,19.68997899325734,147.3037109375,-38.11351809546336,5697.49462890625,1560.6050220630939,332.6186466347109,-301.12255859375,2.798250436782837,17.102929687500023,-0.32431158423423767,-469.04241943359375,16.88
1317,2022-10-17 00,56.5,147.0,nan,0,0,17.6,500.0,3.586,29.6,52.2,995.4,1031.7171495867897,36.342698903195924,1003.4366617942956,8.06221111070181,-89.27001953125,-149.75736612295754,5278.271484375,1368.9436276157592,216.5294766074869,-302.9892578125,15.916559219360352,4.756951904296898,-112.96427154541016,-143.34494018554688,18.45
1312,2022-10-18 12,50.75,212.0,0.0,1,1,47.7,470.0,10.393,65.8,80.8,959.9,1027.3263804645542,67.44051620674168,1000.746302767579,40.86043850976648,127.32568359375,139.46804790504427,5576.0322265625,209.6529524102757,237.69868694121578,-339.2021484375,2.190089225769043,12.718560791015648,7.065762996673584,-252.74082946777344,38.98
1334,2022-10-23 06,56.75,175.0,nan,0,0,11.6,560.0,2.219,20.3,42.1,1003.5,1017.4396990286945,13.904542778694463,1002.8134174764939,-0.7217387735061038,-45.98291015625,-87.09002456538633,5283.46630859375,1812.2990969443454,268.24427368383635,-270.86962890625,4.844977855682373,6.496270751953148,-303.1510925292969,-247.0467987060547,11.98
1330,2022-10-23 06,55.25,212.25,nan,0,0,33.3,420.0,7.88,51.4,66.3,984.1,1031.9068789948803,47.838275479255344,1008.9922848543554,24.923681338730376,106.14013671875,-90.74055234425461,5459.0302734375,1998.8033251880686,285.7080560085816,-109.82373046875,5.719500541687012,9.757165527343773,22.535449981689453,-384.04473876953125,30.7
1350,2022-10-27 18,49.75,164.5,24.0,1,1,22.8,530.0,4.467,37.4,51.0,996.2,1032.6421271418535,36.42758856763476,1008.7837032801756,12.569164705956837,147.107421875,90.63805216914432,5572.05859375,973.5026900908664,338.61517127996274,-163.9130859375,6.899631977081299,8.992303466796898,-292.193115234375,-383.87310791015625,18.28
1351,2022-10-30 00,36.75,152.0,nan,0,0,14.0,460.0,3.065,30.7,44.3,1004.2,1030.805513438201,26.588716563200933,1011.1666945149045,6.9498976399045205,40.7939453125,87.03711530700564,5642.94482421875,978.3706886024258,321.2964147635869,-183.35888671875,8.9336576461792,22.300408935546898,-55.33015441894531,-467.2709655761719,13.4
1376,2022-11-06 06,44.75,172.75,nan,0,0,7.3,300.0,2.401,21.2,38.7,1008.0,1020.470344673908,12.496772896564266,1005.8444225163896,-2.1291492609541365,45.0810546875,161.84326845359354,5506.3017578125,1803.2355395841646,284.58437300600644,-317.6865234375,4.7951507568359375,12.741082763671898,-202.62811279296875,-447.3917236328125,9.55
1351,2022-11-06 06,34.5,183.5,nan,0,0,8.4,580.0,1.565,19.8,33.8,1006.4,1019.4502305568417,13.090916591997939,1007.8224177003364,1.4631037354926093,-11.14453125,38.00932622867612,5605.9267578125,1995.927008513489,296.02727899424065,-120.88037109375,2.213456153869629,22.448937988281273,-92.20368957519531,-141.69210815429688,7.86
1387,2022-11-09 00,41.25,163.0,12.0,1,1,26.5,400.0,6.557,48.4,73.1,991.3,1026.3101968365206,34.97615142636437,1013.5806147040188,22.246569293862535,138.544921875,3.262109555645652,5648.29296875,1998.615143249468,340.77739244189854,-281.13671875,7.385824680328369,15.625177001953148,33.50199508666992,-409.7260437011719,24.31
1388,2022-11-09 00,54.25,208.0,nan,0,0,17.5,600.0,3.138,28.0,41.4,998.4,1032.1213236065848,33.76634313783484,1009.8110099384343,11.456029469684267,186.6396484375,26.68876135117167,5474.033203125,1937.6825690103249,321.2667094970871,-135.08154296875,3.2645461559295654,6.002252197265648,-194.7949676513672,-277.5123596191406,14.93
1398,2022-11-13 18,46.25,149.25,nan,0,0,28.7,460.0,6.255,47.3,56.4,984.5,1024.0241500668803,39.47886198094284,1003.2977900837623,18.752501997824766,112.7861328125,48.982494515014544,5514.96875,1997.1277664164404,334.6030275650358,-249.3681640625,11.992008209228516,6.815026855468773,-109.35887145996094,-482.4059143066406,26.75
1407,2022-11-16 12,39.75,157.0,0.0,1,1,29.4,340.0,8.284,54.0,77.3,984.8,1021.1096424867445,36.34157608049452,1007.4210864915099,22.653020085259868,47.95751953125,83.45194748116641,5538.57470703125,1004.8614235627638,290.59348590883735,-243.64892578125,11.553855895996094,16.779199218750023,-136.5172882080078,-527.635986328125,24.34
1422,2022-11-22 06,38.0,191.75,12.0,1,1,29.8,430.0,6.878,52.4,84.4,992.5,1038.3885867247768,45.867895806808065,1011.998691911295,19.478000993326305,39.6943359375,84.19200174473349,5563.646484375,407.02936784802597,285.7486667395882,-217.69384765625,3.6211259365081787,18.111749267578148,-160.5931396484375,-455.42449951171875,26.04
1430,2022-11-24 12,29.75,213.0,12.0,1,1,10.1,490.0,2.1,25.8,47.1,1010.5,1036.1547240465088,25.701782151977568,1016.0385653704614,5.585623475930106,-46.88330078125,-5.7514871320701975,5599.1279296875,1946.0327595420565,359.28940603766506,-221.88818359375,2.320033311843872,23.339990234375023,83.58511352539062,-302.71875,11.78
1427,2022-11-24 12,56.0,216.0,nan,0,0,31.9,470.0,6.961,48.4,67.2,974.7,1033.009895963352,58.32404391257069,992.9229027427582,18.237050691976947,152.3017578125,224.91955409785822,5379.43115234375,867.7693686979675,186.17712830948972,-231.1474609375,7.014255046844482,7.112756347656273,131.37078857421875,-19.55583381652832,27.7
1433,2022-11-27 12,32.0,155.75,24.0,1,1,16.7,390.0,4.169,38.2,60.4,999.9,1025.6959737909688,25.823110021437515,1015.7844108675224,15.91154709799116,114.5498046875,-30.49479470136979,5738.54541015625,1803.4236868632195,349.4905017163628,-273.6357421875,5.9413275718688965,22.228479003906273,-10.35092830657959,-369.80926513671875,14.17
1444,2022-11-29 12,51.5,144.25,18.0,1,1,33.5,510.0,6.86,50.2,54.7,981.2,1041.2685491900982,60.088373408848156,1009.6206098180843,28.44043403683429,52.63037109375,-10.799129967368131,5311.68408203125,1114.0495564039904,242.26788495091404,-440.0830078125,8.465679168701172,1.1317382812500227,-270.47503662109375,-432.8744812011719,25.81
1452,2022-12-02 00,37.5,152.0,nan,0,0,13.3,390.0,3.307,30.8,46.2,1005.2,1031.0660775773674,25.838599550023673,1011.7539516051843,6.526473577840534,102.57861328125,93.74769919016406,5590.29443359375,1990.7920241400786,322.0490938302898,-403.36328125,9.284795761108398,17.942102050781273,-493.93072509765625,-495.2088928222656,12.62
1473,2022-12-06 18,37.25,149.25,12.0,1,1,12.9,330.0,3.751,32.1,52.8,1001.2,1024.7017424928993,23.503073059305507,1007.0280197873539,5.8293503537601055,69.00244140625,134.46087182532366,5564.97998046875,1999.486358894876,335.70254584075883,-393.86376953125,8.965446472167969,20.895379638671898,-535.6901245117188,-571.9390258789062,12.42
1470,2022-12-06 18,43.25,169.25,nan,0,0,16.7,360.0,4.466,35.4,56.9,1003.3,1013.9902962778544,10.65045252785444,1021.9574337754382,18.617590025438176,238.6591796875,163.70995514613776,5621.31591796875,1998.1847271432082,308.4489336292969,-327.380859375,6.713216304779053,9.638696289062523,-444.1370544433594,-301.38482666015625,17.72
1478,2022-12-08 18,42.25,159.5,6.0,1,1,29.4,370.0,7.784,52.6,78.6,982.8,1023.6106658950579,40.80451355130788,998.4895257624732,15.68337341872325,55.2509765625,171.131022039913,5449.142578125,1994.8509750762926,318.5533314386432,-385.05322265625,8.19745922088623,11.856835937500023,56.434608459472656,-478.5281982421875,25.93
1488,2022-12-11 12,32.5,162.75,12.0,1,1,16.7,340.0,4.808,39.9,58.4,997.1,1017.1712121867289,20.080147733603894,1016.6834892787608,19.592424825635817,151.5341796875,20.908908763372942,5730.5625,1998.9439334282504,328.37483851715194,-302.80126953125,4.697044849395752,20.991540527343773,24.254451751708984,-456.4463195800781,16.16
1486,2022-12-11 12,48.75,165.75,nan,0,0,11.7,420.0,2.76,24.7,46.4,998.5,1024.2126532967861,25.73975290616113,999.4407970645842,0.967896673959217,-47.04541015625,-48.93001258740564,5240.01904296875,1991.3324030493466,306.88254681904175,-370.67138671875,5.081521034240723,5.659082031250023,-374.2706604003906,-373.56341552734375,11.02
1483,2022-12-11 12,43.0,231.5,nan,0,0,13.3,530.0,2.732,27.2,51.3,1000.1,1029.1146393828599,29.015030007859878,1000.1010915255569,0.0014821505568534121,-33.84033203125,57.46764205760403,5344.68896484375,667.5092818164392,181.74543820915088,-206.76171875,3.8916687965393066,12.281518554687523,-47.117637634277344,-357.12542724609375,16.95
1496,2022-12-13 12,38.25,180.25,18.0,1,1,22.9,560.0,4.363,41.3,62.3,992.3,1027.3829157632788,35.04227855624754,1007.3506398370396,15.01000263000833,178.03466796875,82.52616476538897,5621.5546875,1998.793995522161,349.3508111478778,-198.3876953125,4.278256416320801,18.512200927734398,-70.86331939697266,-435.04095458984375,14.9
1498,2022-12-15 00,51.75,157.5,0.0,1,1,39.9,620.0,7.305,55.4,88.1,964.3,1027.6766294025047,63.38176856266091,999.799242656345,35.50438181650122,40.5908203125,47.214998192669256,5302.02880859375,992.5403198038706,273.1880092027723,-618.07080078125,4.110292434692383,nan,1.5447838306427002,-256.6806640625,28.17
