label,id,when,lat,lon,p_centre,p_env,depth,fit_depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,max_step_km,season,month,stratum
1,2020202101,2020-08-29 12,53.25,180.0,981.6,1002.4,20.7,24.4,710.0,0.47,3.433,31.4,40.0,548.0,2020,8,s0000
0,pool_2020080912_50_165,2020-08-09 12,50.5,165.25,991.2,1010.5,19.4,20.1,510.0,0.71,3.938,33.4,47.6,0.0,2020,8,s0000
0,pool_2020082118_54_222,2020-08-21 18,53.75,221.5,990.1,1008.5,18.4,18.5,420.0,1.85,4.405,34.0,51.0,0.0,2020,8,s0000
0,pool_2020080818_50_202,2020-08-08 18,50.25,201.75,1001.0,1018.2,17.2,17.1,400.0,0.79,4.27,33.6,51.8,0.0,2020,8,s0000
1,2020202102,2020-09-26 00,41.75,189.0,996.9,1013.0,16.2,16.5,490.0,1.3,3.368,31.8,47.2,549.0,2020,9,s0001
0,pool_2020092712_45_148,2020-09-27 12,44.75,148.5,998.6,1015.7,17.1,18.0,540.0,0.63,3.326,31.3,44.1,0.0,2020,9,s0001
1,2020202103,2020-09-29 06,46.5,204.0,984.8,1011.2,26.4,28.8,590.0,1.81,4.883,42.1,62.8,529.0,2020,9,s0002
0,pool_2020090612_50_192,2020-09-06 12,49.75,191.75,983.6,1009.5,25.9,29.8,640.0,2.56,4.654,40.3,56.9,0.0,2020,9,s0002
1,2020202104,2020-10-27 06,29.5,145.5,1011.7,1015.2,3.5,3.4,390.0,0.4,0.86,12.3,16.3,540.0,2020,10,s0003
1,2020202105,2020-11-14 00,48.25,206.0,1000.9,1013.1,12.2,11.6,320.0,0.91,3.635,28.5,45.5,369.0,2020,11,s0004
0,pool_2020111700_48_162,2020-11-17 00,48.5,162.5,994.2,1010.9,16.7,17.4,530.0,1.37,3.289,29.8,41.0,0.0,2020,11,s0004
0,pool_2020110218_45_188,2020-11-02 18,44.75,187.75,996.0,1012.2,16.2,19.7,740.0,0.29,2.663,27.9,35.3,0.0,2020,11,s0004
0,pool_2020110318_48_207,2020-11-03 18,47.75,207.0,993.8,1009.5,15.7,16.3,500.0,1.27,3.263,29.5,41.1,0.0,2020,11,s0004
1,2020202106,2020-11-22 06,46.25,180.0,983.0,1005.6,22.5,25.1,630.0,1.06,3.991,36.8,51.6,516.0,2020,11,s0005
0,pool_2020112612_46_167,2020-11-26 12,45.5,167.25,991.8,1010.6,18.7,17.9,280.0,1.73,6.378,41.2,83.5,0.0,2020,11,s0005
0,pool_2020111506_47_165,2020-11-15 06,47.0,164.75,996.3,1017.0,20.7,20.8,470.0,1.61,4.435,36.9,56.6,0.0,2020,11,s0005
0,pool_2020112200_44_174,2020-11-22 00,44.25,174.0,987.8,1007.1,19.3,22.5,690.0,0.65,3.258,32.6,43.6,0.0,2020,11,s0005
1,2020202107,2020-11-26 12,45.5,167.25,991.8,1010.6,18.7,17.9,280.0,1.73,6.378,41.2,83.5,522.0,2020,11,s0006
0,pool_2020110318_42_155,2020-11-03 18,42.25,155.25,993.2,1008.7,15.4,16.9,590.0,1.39,2.87,29.2,39.8,0.0,2020,11,s0006
0,pool_2020110206_46_184,2020-11-02 06,46.25,184.0,994.3,1010.8,16.5,20.3,740.0,0.54,2.743,28.1,35.4,0.0,2020,11,s0006
0,pool_2020110212_46_186,2020-11-02 12,45.75,186.25,994.8,1011.1,16.4,19.6,720.0,0.42,2.724,27.9,35.5,0.0,2020,11,s0006
1,2020202108,2020-11-28 00,39.5,148.5,1003.0,1016.2,13.2,13.5,480.0,1.21,2.811,28.2,41.2,471.0,2020,11,s0007
0,pool_2020111500_38_166,2020-11-15 00,38.25,165.5,1002.4,1020.6,18.2,18.6,490.0,1.75,3.795,36.0,57.2,0.0,2020,11,s0007
0,pool_2020110706_37_193,2020-11-07 06,37.0,193.0,1000.0,1017.1,17.1,19.2,630.0,1.05,3.048,33.0,47.3,0.0,2020,11,s0007
0,pool_2020111500_44_164,2020-11-15 00,44.25,163.5,1002.0,1019.5,17.5,17.9,490.0,1.5,3.652,33.0,48.8,0.0,2020,11,s0007
1,2020202109,2020-12-02 00,37.75,191.0,998.6,1007.0,8.4,8.1,240.0,0.51,3.377,26.9,51.5,527.0,2020,12,s0008
1,2020202110,2020-12-03 18,38.25,157.75,999.7,1012.6,12.9,12.9,440.0,0.63,2.941,29.0,44.3,545.0,2020,12,s0009
0,pool_2020120400_40_164,2020-12-04 00,39.75,163.75,993.3,1011.1,17.9,17.8,440.0,0.99,4.048,36.0,59.1,0.0,2020,12,s0009
1,2020202111,2020-12-11 00,34.0,196.75,1001.5,1008.1,6.6,6.6,520.0,0.45,1.276,16.6,21.3,547.0,2020,12,s0010
1,2020202112,2020-12-12 12,38.75,148.0,997.0,1010.0,13.0,13.2,470.0,1.42,2.813,28.3,41.9,470.0,2020,12,s0011
1,2020202113,2020-12-13 00,42.0,155.25,984.0,1007.5,23.5,24.4,530.0,1.44,4.599,40.8,64.1,355.0,2020,12,s0012
0,pool_2020122518_44_164,2020-12-25 18,44.0,164.5,978.3,998.8,20.6,26.6,790.0,1.08,3.373,34.5,45.3,0.0,2020,12,s0012
0,pool_2020122400_46_203,2020-12-24 00,45.5,202.75,983.7,1006.8,23.1,23.0,440.0,1.04,5.236,41.3,68.5,0.0,2020,12,s0012
0,pool_2020122600_46_234,2020-12-26 00,46.25,233.5,991.5,1011.1,19.6,19.8,390.0,1.27,5.066,38.8,65.4,0.0,2020,12,s0012
1,2020202114,2020-12-13 06,36.75,191.5,979.0,1013.5,34.6,33.2,300.0,2.35,11.072,62.9,172.7,479.0,2020,12,s0013
0,pool_2020121300_36_188,2020-12-13 00,35.75,188.25,981.8,1013.8,32.0,30.3,290.0,2.59,10.462,60.2,167.1,0.0,2020,12,s0013
0,pool_2020121312_38_195,2020-12-13 12,38.0,195.0,981.5,1012.4,30.9,30.2,360.0,1.9,8.395,56.2,127.3,0.0,2020,12,s0013
0,pool_2020121306_37_192,2020-12-13 06,36.75,191.5,979.0,1013.5,34.6,33.2,300.0,2.35,11.072,62.9,172.7,0.0,2020,12,s0013
1,2020202115,2020-12-13 06,40.25,159.0,969.0,1006.1,37.1,36.7,430.0,3.56,8.542,59.6,123.4,543.0,2020,12,s0014
1,2020202116,2020-12-13 12,42.0,163.0,965.8,1003.9,38.0,37.1,370.0,3.55,10.036,62.2,140.0,547.0,2020,12,s0015
1,2020202117,2020-12-22 00,56.25,184.75,948.7,982.5,33.8,37.5,580.0,3.43,6.458,48.3,72.5,549.0,2020,12,s0016
0,pool_2020122112_56_185,2020-12-21 12,56.0,184.75,952.9,986.4,33.5,35.4,510.0,3.87,6.947,49.4,78.2,0.0,2020,12,s0016
0,pool_2020122206_56_185,2020-12-22 06,56.5,184.75,949.3,981.6,32.3,36.2,590.0,3.14,6.142,46.7,68.7,0.0,2020,12,s0016
0,pool_2020122118_56_184,2020-12-21 18,55.75,184.25,948.9,983.7,34.8,37.7,550.0,3.93,6.853,50.0,77.4,0.0,2020,12,s0016
1,2020202118,2020-12-25 18,44.0,164.5,978.3,998.8,20.6,26.6,790.0,1.08,3.373,34.5,45.3,343.0,2020,12,s0017
0,pool_2020122418_48_225,2020-12-24 18,48.25,225.25,995.2,1011.4,16.2,15.8,350.0,0.95,4.517,34.2,56.5,0.0,2020,12,s0017
0,pool_2020121918_45_150,2020-12-19 18,45.0,150.0,987.0,1004.3,17.3,17.8,520.0,1.96,3.432,31.7,45.3,0.0,2020,12,s0017
0,pool_2020122518_44_232,2020-12-25 18,44.5,232.5,996.1,1013.3,17.2,17.6,470.0,1.08,3.746,33.2,49.9,0.0,2020,12,s0017
1,2020202119,2020-12-28 12,35.75,151.75,1010.7,1016.7,6.0,5.7,340.0,0.41,1.663,18.2,26.6,545.0,2020,12,s0018
1,2020202120,2020-12-30 06,38.75,149.75,984.8,1001.0,16.2,20.2,730.0,0.87,2.764,30.8,41.2,532.0,2020,12,s0019
0,pool_2020122312_43_196,2020-12-23 12,43.0,195.75,985.1,1003.8,18.7,18.1,330.0,1.43,5.484,39.8,75.0,0.0,2020,12,s0019
1,2020202121,2021-01-04 00,52.5,193.75,983.7,987.1,3.3,7.3,1200.0,0.83,0.612,6.9,7.2,544.0,2020,1,s0020
1,2020202122,2021-01-04 18,49.75,204.25,956.9,983.6,26.7,27.3,390.0,2.68,7.005,47.6,85.7,543.0,2020,1,s0021
0,pool_2021012000_55_169,2021-01-20 00,54.75,169.25,973.1,999.3,26.2,28.0,550.0,1.46,5.086,40.2,58.1,0.0,2020,1,s0021
0,pool_2021011900_53_165,2021-01-19 00,53.25,165.25,971.5,1000.8,29.3,31.7,550.0,2.34,5.756,44.6,67.0,0.0,2020,1,s0021
0,pool_2021010212_52_218,2021-01-02 12,52.0,218.0,963.2,991.0,27.8,31.9,650.0,1.94,4.91,41.4,58.2,0.0,2020,1,s0021
1,2020202123,2021-01-05 00,50.75,206.5,952.6,981.1,28.5,29.5,440.0,3.18,6.699,47.6,80.7,548.0,2020,1,s0022
0,pool_2021010200_52_210,2021-01-02 00,51.5,210.25,965.2,989.9,24.6,27.4,590.0,1.64,4.644,39.0,55.4,0.0,2020,1,s0022
0,pool_2021011612_54_204,2021-01-16 12,54.5,204.0,972.7,997.4,24.7,32.4,790.0,1.4,4.101,36.6,47.0,0.0,2020,1,s0022
0,pool_2021011700_55_201,2021-01-17 00,55.0,201.25,973.7,1000.5,26.8,31.3,670.0,1.83,4.672,39.2,53.2,0.0,2020,1,s0022
1,2020202124,2021-01-06 06,35.75,138.5,1011.5,1015.3,3.8,3.7,150.0,0.48,2.454,18.9,39.2,549.0,2020,1,s0023
1,2020202125,2021-01-07 06,50.5,212.75,968.6,995.4,26.8,30.8,630.0,1.81,4.883,41.4,59.1,542.0,2020,1,s0024
0,pool_2021011918_51_198,2021-01-19 18,51.25,198.0,981.7,1013.0,31.3,30.1,380.0,1.94,7.912,51.0,94.7,0.0,2020,1,s0024
0,pool_2021011912_54_169,2021-01-19 12,54.25,168.75,973.1,1000.2,27.1,28.7,560.0,1.36,5.118,40.7,58.9,0.0,2020,1,s0024
0,pool_2021012518_55_206,2021-01-25 18,55.0,206.25,989.6,1016.5,26.9,28.5,540.0,1.69,5.287,41.1,60.2,0.0,2020,1,s0024
1,2020202126,2021-01-07 06,39.5,178.25,992.1,1009.4,17.3,16.8,340.0,1.36,4.929,38.4,72.3,532.0,2020,1,s0025
0,pool_2021012718_43_233,2021-01-27 18,43.0,233.25,993.5,1010.5,17.0,22.0,760.0,1.52,2.891,30.6,39.6,0.0,2020,1,s0025
0,pool_2021011218_38_149,2021-01-12 18,37.5,148.75,998.3,1014.2,15.9,17.2,560.0,1.26,3.069,32.0,47.0,0.0,2020,1,s0025
0,pool_2021012712_42_232,2021-01-27 12,42.25,231.75,990.0,1008.8,18.8,26.6,860.0,1.17,3.089,33.3,42.9,0.0,2020,1,s0025
1,2020202127,2021-01-07 18,43.5,152.75,978.0,1003.0,25.0,27.7,610.0,2.19,4.544,41.3,61.6,528.0,2020,1,s0026
0,pool_2021011612_46_148,2021-01-16 12,46.0,147.75,994.5,1015.4,20.9,21.1,450.0,1.71,4.695,38.3,60.9,0.0,2020,1,s0026
0,pool_2021011618_48_151,2021-01-16 18,47.75,151.0,991.1,1012.7,21.5,23.1,520.0,1.39,4.439,37.6,56.0,0.0,2020,1,s0026
0,pool_2021011718_44_203,2021-01-17 18,43.5,203.25,988.0,1012.5,24.5,27.3,630.0,1.31,4.329,40.1,58.7,0.0,2020,1,s0026
1,2020202128,2021-01-12 06,45.5,192.0,999.3,997.9,-1.3,-1.1,480.0,0.31,-0.236,nan,nan,548.0,2020,1,s0027
1,2020202129,2021-01-12 18,38.0,149.0,998.8,1014.3,15.5,16.9,570.0,0.9,2.967,31.2,45.0,543.0,2020,1,s0028
0,pool_2021011800_36_162,2021-01-18 00,36.0,161.75,997.1,1014.7,17.6,17.3,400.0,0.92,4.314,37.9,68.5,0.0,2020,1,s0028
0,pool_2021010706_40_178,2021-01-07 06,39.5,178.25,992.1,1009.4,17.3,16.8,340.0,1.36,4.929,38.4,72.3,0.0,2020,1,s0028
0,pool_2021012812_36_149,2021-01-28 12,36.0,149.0,997.4,1013.4,16.0,15.9,420.0,1.09,3.782,35.1,60.1,0.0,2020,1,s0028
1,2020202130,2021-01-14 00,45.75,203.0,962.5,998.9,36.4,38.1,530.0,2.6,7.186,54.5,93.6,541.0,2020,1,s0029
0,pool_2021011800_46_207,2021-01-18 00,45.75,207.0,981.2,1012.8,31.5,34.0,580.0,1.54,5.867,48.4,76.4,0.0,2020,1,s0029
0,pool_2021011806_51_206,2021-01-18 06,50.75,206.25,971.1,1012.2,41.0,42.6,510.0,2.62,8.362,58.1,100.8,0.0,2020,1,s0029
1,2020202131,2021-01-18 00,36.5,163.25,998.4,1014.5,16.1,15.9,410.0,0.68,3.881,35.3,60.9,544.0,2020,1,s0030
0,pool_2021012412_32_152,2021-01-24 12,31.75,152.5,996.5,1015.3,18.7,20.5,610.0,0.81,3.36,37.6,59.6,0.0,2020,1,s0030
0,pool_2021012406_32_150,2021-01-24 06,31.5,150.25,997.9,1015.8,17.9,19.0,570.0,0.75,3.325,36.8,59.4,0.0,2020,1,s0030
0,pool_2021012818_38_152,2021-01-28 18,38.25,151.5,992.3,1011.0,18.6,18.9,460.0,0.99,4.119,37.5,62.1,0.0,2020,1,s0030
1,2020202132,2021-01-18 18,37.5,153.0,997.2,1010.2,13.1,12.9,400.0,0.83,3.229,30.5,49.5,550.0,2020,1,s0031
1,2020202133,2021-01-18 18,41.5,144.75,1000.4,1013.2,12.8,14.6,710.0,1.0,2.059,23.3,29.0,340.0,2020,1,s0032
1,2020202134,2021-01-22 06,51.5,162.0,993.6,1003.8,10.2,12.0,640.0,1.37,1.877,18.8,22.4,529.0,2020,1,s0033
1,2020202135,2021-01-24 12,31.75,152.5,996.5,1015.3,18.7,20.5,610.0,0.81,3.36,37.6,59.6,512.0,2020,1,s0034
1,2020202136,2021-01-29 18,45.5,155.25,979.0,1003.6,24.6,31.3,760.0,1.4,4.112,39.5,53.8,545.0,2020,1,s0035
0,pool_2021012618_49_228,2021-01-26 18,48.75,227.75,984.8,1009.2,24.3,32.2,790.0,1.59,4.074,38.3,50.6,0.0,2020,1,s0035
0,pool_2021012606_50_224,2021-01-26 06,50.5,223.75,991.1,1011.8,20.7,28.1,810.0,1.54,3.468,33.2,42.0,0.0,2020,1,s0035
0,pool_2021010100_48_212,2021-01-01 00,47.5,212.0,977.5,1003.4,25.9,28.1,590.0,1.49,4.766,41.0,60.3,0.0,2020,1,s0035
1,2020202137,2021-02-04 00,39.0,138.5,1007.6,1018.4,10.8,10.1,340.0,1.12,2.976,27.1,44.1,498.0,2020,2,s0036
0,pool_2021020206_44_185,2021-02-02 06,44.0,185.25,990.5,1005.6,15.1,14.9,340.0,0.91,4.383,34.2,58.9,0.0,2020,2,s0036
1,2020202138,2021-02-08 18,41.0,158.5,1000.1,999.1,-0.9,-0.3,440.0,0.83,-0.06,nan,nan,550.0,2020,2,s0037
1,2020202139,2021-02-14 12,28.75,131.25,1005.7,1013.5,7.8,8.4,550.0,0.4,1.53,21.2,29.7,547.0,2020,2,s0038
1,2020202140,2021-02-17 06,45.75,143.75,976.0,1000.6,24.6,27.9,600.0,1.93,4.646,41.0,60.5,542.0,2020,2,s0039
0,pool_2021022500_50_166,2021-02-25 00,49.5,165.75,982.0,1005.2,23.2,27.6,690.0,0.98,3.998,36.4,49.1,0.0,2020,2,s0039
0,pool_2021022800_42_169,2021-02-28 00,41.75,169.25,991.6,1014.7,23.1,25.2,570.0,2.13,4.424,40.5,62.0,0.0,2020,2,s0039
0,pool_2021022306_44_150,2021-02-23 06,44.0,150.5,982.9,1007.6,24.7,25.8,510.0,2.49,5.058,42.5,68.0,0.0,2020,2,s0039
1,2020202141,2021-02-24 12,54.5,208.25,992.6,1015.7,23.1,24.7,550.0,1.09,4.482,36.5,51.4,369.0,2020,2,s0040
0,pool_2021022000_53_195,2021-02-20 00,52.75,195.0,981.4,1001.1,19.7,21.8,620.0,0.6,3.517,31.3,41.2,0.0,2020,2,s0040
0,pool_2021020718_54_160,2021-02-07 18,54.0,160.25,978.8,1003.0,24.2,33.4,820.0,1.84,4.068,36.8,46.9,0.0,2020,2,s0040
0,pool_2021020712_54_150,2021-02-07 12,53.5,150.25,984.9,1010.5,25.6,32.9,820.0,0.63,4.013,36.5,46.6,0.0,2020,2,s0040
1,2020202142,2021-02-27 18,48.75,160.0,980.2,1014.6,34.5,36.3,520.0,2.1,6.989,52.1,86.8,540.0,2020,2,s0041
0,pool_2021020912_52_161,2021-02-09 12,52.5,161.25,971.4,1001.9,30.5,34.4,620.0,1.98,5.541,44.8,65.2,0.0,2020,2,s0041
0,pool_2021021006_54_149,2021-02-10 06,53.5,149.25,979.5,1009.9,30.4,32.2,580.0,1.17,5.557,43.9,64.5,0.0,2020,2,s0041
0,pool_2021020300_52_156,2021-02-03 00,51.75,156.25,963.8,995.4,31.6,35.3,590.0,2.93,5.976,47.1,71.0,0.0,2020,2,s0041
1,2020202143,2021-04-07 12,40.25,154.75,973.6,1012.3,38.8,38.6,410.0,3.1,9.403,62.4,135.8,230.0,2020,4,s0042
1,2020202144,2021-04-25 18,26.75,146.0,994.1,1008.9,14.8,17.5,700.0,0.4,2.501,33.8,51.9,533.0,2020,4,s0043
1,2021202201,2021-10-01 00,58.5,208.0,980.1,1003.1,23.0,28.5,730.0,1.31,3.908,33.7,42.8,540.0,2021,10,s0044
0,pool_2021101512_54_164,2021-10-15 12,53.5,164.5,991.4,1013.2,21.8,26.0,680.0,2.09,3.826,33.9,44.4,0.0,2021,10,s0044
0,pool_2021101100_58_190,2021-10-11 00,58.0,190.0,989.1,1014.2,25.1,26.2,510.0,0.93,5.131,39.0,56.5,0.0,2021,10,s0044
0,pool_2021101000_54_180,2021-10-10 00,54.25,180.0,992.3,1015.3,23.0,22.9,400.0,1.08,5.735,40.6,65.9,0.0,2021,10,s0044
1,2021202202,2021-10-01 00,32.0,140.25,957.6,1009.7,52.1,50.3,270.0,2.81,18.636,83.7,328.2,321.0,2021,10,s0045
1,2021202203,2021-10-20 06,53.0,209.0,988.8,995.7,7.0,14.8,1200.0,0.38,1.232,13.5,14.4,543.0,2021,10,s0046
1,2021202204,2021-10-21 00,50.75,173.25,974.9,1005.2,30.2,32.0,560.0,1.52,5.715,45.3,68.9,482.0,2021,10,s0047
0,pool_2021101112_54_164,2021-10-11 12,54.25,164.0,980.0,1010.2,30.2,33.7,640.0,2.44,5.265,42.9,60.5,0.0,2021,10,s0047
0,pool_2021102806_49_174,2021-10-28 06,49.0,173.75,982.2,1015.0,32.8,33.9,520.0,1.21,6.513,49.5,80.5,0.0,2021,10,s0047
0,pool_2021102506_52_194,2021-10-25 06,52.25,193.5,973.8,1002.2,28.4,29.6,530.0,0.93,5.59,43.5,66.0,0.0,2021,10,s0047
1,2021202205,2021-10-23 00,54.75,203.75,965.4,990.6,25.2,27.4,560.0,1.93,4.895,39.2,55.9,549.0,2021,10,s0048
0,pool_2021102612_53_218,2021-10-26 12,53.25,217.75,973.9,996.6,22.7,28.7,780.0,0.57,3.677,33.7,42.8,0.0,2021,10,s0048
0,pool_2021100912_51_173,2021-10-09 12,51.0,173.0,992.9,1017.6,24.7,24.0,330.0,1.43,7.26,46.0,87.2,0.0,2021,10,s0048
0,pool_2021101706_58_182,2021-10-17 06,57.5,181.5,973.5,1003.2,29.6,33.9,660.0,1.51,5.143,41.5,56.9,0.0,2021,10,s0048
1,2021202206,2021-10-23 06,39.5,157.5,992.5,1014.1,21.6,22.9,570.0,0.89,4.011,38.5,58.8,436.0,2021,10,s0049
0,pool_2021102012_44_159,2021-10-20 12,44.25,159.0,982.6,1008.2,25.6,26.6,490.0,1.86,5.434,44.2,72.7,0.0,2021,10,s0049
0,pool_2021102018_41_148,2021-10-20 18,41.0,148.0,993.9,1011.2,17.3,16.8,380.0,1.28,4.424,36.4,62.9,0.0,2021,10,s0049
0,pool_2021102012_41_146,2021-10-20 12,41.25,146.25,991.5,1010.1,18.6,18.6,400.0,1.75,4.651,38.2,65.8,0.0,2021,10,s0049
1,2021202207,2021-10-25 06,29.0,137.25,1006.7,1016.2,9.5,9.5,390.0,0.65,2.448,27.4,47.1,393.0,2021,10,s0050
1,2021202208,2021-11-02 00,41.75,218.0,988.0,1003.4,15.3,16.3,500.0,1.32,3.268,31.2,45.8,398.0,2021,11,s0051
0,pool_2021110918_42_202,2021-11-09 18,42.0,201.5,992.1,1007.6,15.5,15.4,420.0,1.45,3.678,32.5,51.3,0.0,2021,11,s0051
0,pool_2021110212_39_212,2021-11-02 12,39.25,212.0,992.1,1008.7,16.5,17.6,570.0,0.71,3.088,31.7,45.6,0.0,2021,11,s0051
0,pool_2021111912_40_196,2021-11-19 12,39.75,196.0,994.7,1011.0,16.3,16.3,410.0,1.51,3.975,34.9,58.0,0.0,2021,11,s0051
1,2021202209,2021-11-03 06,37.5,150.75,994.4,1014.1,19.8,20.7,520.0,1.98,3.978,38.1,61.0,344.0,2021,11,s0052
0,pool_2021110312_41_221,2021-11-03 12,40.75,221.25,994.7,1014.9,20.2,20.3,460.0,1.03,4.406,38.4,63.0,0.0,2021,11,s0052
0,pool_2021110300_40_218,2021-11-03 00,39.5,217.5,994.8,1011.4,16.5,17.4,540.0,0.55,3.217,32.2,47.2,0.0,2021,11,s0052
0,pool_2021111918_42_200,2021-11-19 18,41.75,199.75,994.7,1011.8,17.2,18.0,520.0,1.31,3.455,32.9,48.4,0.0,2021,11,s0052
1,2021202210,2021-11-20 12,36.25,162.75,997.2,1013.7,16.5,15.7,300.0,1.52,5.241,39.3,82.7,427.0,2021,11,s0053
0,pool_2021110318_41_224,2021-11-03 18,40.75,224.25,995.9,1016.7,20.8,21.1,490.0,0.91,4.314,38.5,61.7,0.0,2021,11,s0053
1,2021202211,2021-11-21 12,43.75,216.0,1006.9,1016.2,9.4,9.1,390.0,0.43,2.333,22.3,31.5,520.0,2021,11,s0054
1,2021202212,2021-12-01 00,46.5,138.75,982.1,1013.4,31.4,35.0,630.0,1.59,5.557,47.2,71.5,546.0,2021,12,s0055
0,pool_2021122106_46_176,2021-12-21 06,46.25,176.25,988.9,1015.6,26.7,30.0,650.0,1.0,4.62,41.4,59.7,0.0,2021,12,s0055
0,pool_2021121118_46_159,2021-12-11 18,46.0,159.0,983.7,1010.1,26.4,29.4,600.0,1.39,4.895,42.6,63.5,0.0,2021,12,s0055
0,pool_2021122518_49_150,2021-12-25 18,49.25,149.5,979.2,1006.3,27.1,30.2,600.0,1.5,5.035,42.3,62.0,0.0,2021,12,s0055
